TR1,TR2,TP1,TP2
43968182,216441599,43901598,216374090
43957896,216313657,43891309,216246136
43952204,216425324,43885630,216357812
43997219,216323978,43930642,216256477
43956695,216290264,43890124,216222761
43890061,216441897,43823479,216374387
44032294,216346763,43965723,216279258
43975298,216431930,43908733,216364414
44030388,216404486,43963816,216336972
43967684,216339702,43901110,216272188
44036970,216320074,43970390,216252566
43929172,216280426,43862599,216212908
43925788,216287904,43859211,216220388
44055476,216172546,43988903,216105036
44063383,216293152,43996815,216225641
44092809,216288821,44026234,216221303
44027467,216347511,43960889,216279989
43963715,216477825,43897128,216410301
44019242,216421768,43952666,216354262
43947208,216434934,43880629,216367416
44001524,216463559,43934937,216396044
44009785,216218238,43943208,216150727
43880838,216345138,43814266,216277626
44092834,216292900,44026241,216225374
44027281,216428081,43960692,216360559
43979616,216341086,43913040,216273568
44027688,216301729,43961097,216234200
43945057,216491893,43878472,216424351
44057489,216402493,43990907,216334959
44055251,216335606,43988662,216268077
44032957,216297481,43966376,216229955
44060821,216454984,43994233,216387435
44048728,216347759,43982144,216280232
44030449,216447957,43963872,216380431
43913803,216482683,43847234,216415157
43959990,216329495,43893402,216261962
44056761,216173323,43990184,216105799
43989674,216271649,43923094,216204118
43920073,216249084,43853495,216181559
44092128,216292070,44025555,216224544
44036339,216288980,43969762,216221453
43965704,216278717,43899124,216211192
43998557,216289365,43931990,216221859
44063200,216210408,43996620,216142880
44015145,216246686,43948564,216179159
44003420,216454508,43936836,216386980
43999889,216247615,43933306,216180079
43970222,216470300,43903641,216402770
43964119,216476909,43897545,216409385
44034813,216384208,43968229,216316675
44021009,216316089,43954428,216248559
44030289,216493177,43963710,216425647
44055522,216218087,43988936,216150558
43934266,216422792,43867687,216355270
44036156,216285054,43969589,216217540
44008802,216259695,43942229,216192158
44055433,216386623,43988863,216319095
43926374,216395347,43859807,216327834
43993116,216384422,43926542,216316900
43978251,216257459,43911676,216189941
43914241,216345539,43847671,216278015
44048352,216345072,43981767,216277536
44074904,216388129,44008340,216320616
43967366,216385090,43900781,216317562
44028235,216313982,43961654,216246453
44014355,216389324,43947752,216321773
43952335,216294653,43885756,216227121
44054291,216372928,43987701,216305389
44034981,216237598,43968412,216170075
44067415,216318840,44000827,216251305
43998885,216291103,43932310,216223579
44095183,216552186,44028613,216484657
44022968,216382723,43956406,216315208
44045483,216590621,43978899,216523093
44032696,216342294,43966118,216274760
44036256,216251685,43969687,216184160
43964040,216423738,43897463,216356216
43978276,216441252,43911704,216373724
43972024,216431128,43905436,216363592
44027811,216264216,43961243,216196701
43957716,216289264,43891125,216221740
43991471,216339986,43924895,216272465
44030354,216307761,43963775,216240238
43913073,216327762,43846503,216260239
44050760,216389247,43984179,216321720
43966259,216380554,43899679,216313037
43960588,216373440,43894007,216305908
43994958,216429182,43928373,216361650
44074486,216628694,44007900,216561162
43913374,216398639,43846788,216331106
43984139,216245431,43917562,216177909
43997079,216345128,43930497,216277609
44026960,216369522,43960383,216302000
44027108,216442080,43960528,216374556
44090197,216216186,44023612,216148651
44025247,216219697,43958664,216152161
44001205,216246284,43934628,216178763
43890092,216179743,43823517,216112212
43967394,216331827,43900802,216264286
43935617,216406593,43869037,216339071
44090278,216528412,44023695,216460890
44004279,216314902,43937695,216247369
43957158,216415277,43890570,216347738
43924347,216378955,43857775,216311429
44074864,216628304,44008296,216560784
44055976,216660506,43989409,216592984
44048423,216288679,43981845,216221145
44038876,216264941,43972300,216197412
43971986,216448052,43905414,216380526
43920392,216321982,43853824,216254456
44027462,216416638,43960884,216349114
44005461,216395630,43938886,216328107
43960359,216435614,43893795,216368089
43913802,216353665,43847212,216286134
43997918,216234724,43931340,216167202
43998178,216340973,43931591,216273438
44097858,216625279,44031268,216557758
44026613,216262356,43960028,216194827
43915334,216329600,43848746,216262074
44094241,216552620,44027660,216485087
43998657,216456708,43932075,216389183
44060807,216243011,43994222,216175481
43998580,216245837,43932004,216178316
44057691,216352104,43991107,216284581
43922131,216430841,43855547,216363309
44034289,216300248,43967712,216232719
44000029,216406693,43933459,216339171
43948880,216425598,43882290,216358064
43997539,216401498,43930962,216333981
44069331,216631278,44002756,216563757
43987038,216334183,43920458,216266658
