TR1,TR2,TP1,TP2
44030954,216320913,43964259,216254486
44025950,216276259,43959259,216209826
44024956,216080133,43958268,216013700
44032623,216360219,43965929,216293777
44015203,216095542,43948483,216029085
43967081,216269090,43900390,216202647
44019326,216214277,43952627,216147842
43957408,216135411,43890698,216068960
43950198,216091931,43883500,216025482
44020841,216355609,43954131,216289175
44070460,216302408,44003758,216235972
44024834,216198030,43958122,216131582
44071924,216277405,44005219,216210956
43981799,216126389,43915076,216059929
43945796,216039500,43879099,215973052
43948070,215958386,43881358,215891930
43957541,216033902,43890833,215967451
44085350,216293695,44018627,216227226
44014412,216157766,43947703,216091316
44025949,216145184,43959268,216078755
43966882,216413664,43900197,216347230
43962138,216224381,43895427,216157926
43962481,216151324,43895781,216084879
43966832,216322585,43900150,216256144
44022433,216349416,43955731,216282975
43961923,216131395,43895225,216064957
44024571,216198787,43957876,216132357
43983449,216082239,43916740,216015783
44083049,216201246,44016355,216134807
43960367,216019803,43893676,215953361
44070575,216166612,44003876,216100177
44025597,216262273,43958908,216195843
43982192,216156176,43915505,216089744
43956246,216157573,43889528,216091114
44030531,216264015,43963825,216197565
44000293,216036730,43933581,215970267
44084058,216291899,44017352,216225446
44002295,216050064,43935607,215983625
44026491,216222472,43959802,216156037
43962181,216007748,43895489,215941307
44036207,216327469,43969494,216261009
44023223,216200146,43956529,216133705
43969851,216161356,43903161,216094917
44085046,216288849,44018351,216222410
43958114,216084015,43891407,216017566
43959685,216350731,43892982,216284283
43961761,216016356,43895074,215949919
44086627,216145953,44019936,216079517
44001984,216120527,43935289,216054080
44017044,216397824,43950340,216331372
43911214,216143725,43844504,216077266
44072067,216297741,44005367,216231293
44037367,216326279,43970683,216259849
44077954,216231443,44011254,216164990
44055565,216239501,43988855,216173043
44020807,216227673,43954098,216161209
43954331,216271092,43887638,216204645
44004649,216303716,43937956,216237271
44003756,216052185,43937074,215985748
44067492,216372432,44000820,216306012
43885600,216298342,43818899,216231904
43997613,216319962,43930913,216253523
43996879,216234688,43930180,216168241
44000711,215969227,43934018,215902777
44064457,216179911,43997765,216113463
43943967,215972725,43877262,215906273
44073899,216177122,44007205,216110677
44058015,216250856,43991320,216184417
43996065,216445923,43929371,216379487
43988389,216127989,43921677,216061531
43995096,216120249,43928384,216053800
44056099,216353656,43989370,216287197
44080169,216362335,44013477,216295895
43936862,216025913,43870157,215959458
43992695,216315160,43925990,216248713
43956287,216184658,43889581,216118209
44002285,216195488,43935583,216129043
44060080,216223192,43993381,216156752
44074877,216183311,44008181,216116867
44049834,216115161,43983138,216048726
44020195,215974820,43953512,215908381
43917878,216069455,43851183,216003018
43990797,216383084,43924100,216316659
43924048,216191815,43857330,216125360
43994027,216125911,43927333,216059477
43923245,216110685,43856543,216044243
43876580,216184477,43809883,216118044
43983604,216203905,43916923,216137484
43998515,216078404,43931826,216011981
44003119,216135771,43936423,216069329
43990250,216036499,43923561,215970070
44001985,216284865,43935282,216218431
44038375,216272026,43971664,216205593
43990273,215997049,43923576,215930623
43918619,216142425,43851924,216076005
43995432,216119891,43928742,216053464
44051309,216053780,43984614,215987347
43925370,216191501,43858670,216125062
43912495,215998543,43845804,215932113
43995884,216250519,43929180,216184084
44034732,216274645,43968031,216208212
43987629,215990482,43920936,215924051
43950319,216113299,43883631,216046865
43993933,215996985,43927222,215930547
43995982,216052780,43929284,215986354
43924833,216055832,43858140,215989407
43929032,216163763,43862324,216097336
44031575,216266038,43964856,216199593
43925681,216168140,43858994,216101711
43969645,216343315,43902954,216276883
44047767,216372212,43981055,216305769
44099242,216273647,44032527,216207190
43965779,216148022,43899072,216081581
44105515,216199266,44038812,216132821
43994266,215981292,43927575,215914854
43986516,216057669,43919800,215991212
44000662,216137728,43933951,216071274
43919586,216104606,43852893,216038174
43919021,216098006,43852329,216031571
43962644,216138361,43895935,216071916
43986860,216101332,43920165,216034900
43929631,216143731,43862929,216077281
43997760,216058701,43931062,215992256
43965667,216346788,43898971,216280349
44044218,216111562,43977516,216045126
43987028,216319281,43920317,216252844
43984059,216146114,43917369,216079685
43923774,216086600,43857072,216020162
43990527,216182142,43923840,216115713
