TR1,TR2,TP1,TP2
43990853,216011003,43924426,215943355
44025160,215905015,43958737,215837368
44047199,216005352,43980747,215937697
43983742,216009419,43917330,215941762
43948010,216122995,43881557,216055318
44047460,216059878,43981009,215992220
43879107,215988601,43812690,215920957
43964247,216107249,43897812,216039593
43982848,216088121,43916432,216020480
44057283,215935873,43990862,215868221
44026729,215967464,43960281,215899799
43986926,215877235,43920477,215809554
43916385,215887341,43849943,215819679
44003564,215921488,43937143,215853844
43963269,216017595,43896844,215949947
43923448,216068684,43857032,216001032
44023449,215962550,43957009,215894887
44036436,216110315,43970007,216042668
43918257,216073377,43851835,216005711
44000655,215928509,43934229,215860849
44026657,216023335,43960218,215955679
43993270,215941540,43926838,215873866
44081257,215980007,44014811,215912343
44033575,215957019,43967170,215889369
44003879,215926312,43937435,215858649
44020804,215842302,43954388,215774652
44031641,216043436,43965197,215975783
44066083,216003875,43999654,215936221
43954137,216091248,43887700,216023591
43914540,216132904,43848093,216065236
43992300,216064845,43925889,215997204
43962591,215914329,43896168,215846689
44023082,215965472,43956639,215897814
44064654,216128171,43998228,216060530
44022769,215843409,43956349,215775759
43960493,216025483,43894064,215957843
43992042,215989342,43925598,215921686
43965236,216013567,43898809,215945932
43986590,215941023,43920146,215873378
43880444,216125996,43814028,216058372
44030280,215912694,43963844,215845048
43988064,216061937,43921623,215994272
43926314,216145191,43859865,216077526
43906464,216010918,43840023,215943264
43987463,215883306,43921036,215815673
43996743,215932914,43930326,215865273
44072573,215972279,44006163,215904643
44048614,215947622,43982165,215879962
43949969,216038571,43883537,215970927
44092543,215897015,44026121,215829377
43988909,216056968,43922489,215989331
43949859,216038667,43883438,215971037
43912390,216144744,43845974,216077114
43988583,215877598,43922143,215809945
44016131,216131125,43949721,216063485
44033509,216117857,43967062,216050203
43932641,216138350,43866195,216070687
44013508,216096367,43947089,216028732
43911086,215952537,43844642,215884882
44055406,215936221,43988953,215868562
44082478,216110365,44016033,216042706
44038413,216017710,43971986,215950067
43918636,216087323,43852190,216019668
44091238,216045769,44024816,215978138
43985896,216071266,43919446,216003608
44056658,216050669,43990229,215983022
44076712,215927705,44010267,215860056
44104427,216111941,44038004,216044309
43932494,216145131,43866055,216077490
44033936,216117418,43967508,216049776
43986371,215941746,43919942,215874109
44002251,215993463,43935819,215925813
44022197,216030349,43955761,215962699
43996094,216010361,43929670,215942722
43998731,216008239,43932300,215940597
44102791,215947185,44036373,215879545
43929288,216062316,43862866,215994680
43999956,215922032,43933524,215854380
44093665,216053597,44027224,215985951
43993382,216009516,43926929,215941850
44001603,215933167,43935174,215865533
43987871,216086712,43921420,216019041
43944453,216002606,43878027,215934971
44025964,216125394,43959514,216057748
43984614,216083299,43918178,216015642
43999655,215932057,43933215,215864409
43889845,215909262,43823402,215841611
43993995,215927988,43927555,215860341
43994674,215932925,43928247,215865294
44026610,215969625,43960158,215901966
43919257,216091315,43852821,216023655
44060681,215933490,43994255,215865847
43975816,216070055,43909397,216002424
43992870,216014095,43926435,215946458
43960280,216029291,43893844,215961640
44038752,216171462,43972328,216103840
44002548,215989043,43936124,215921420
44070290,216006830,44003859,215939182
44110917,215960555,44044490,215892923
43993429,215998199,43926992,215930539
44034778,216101730,43968337,216034086
43990753,216054592,43924327,215986975
44014441,216057038,43947990,215989399
43978734,216009809,43912277,215942162
44043326,215945205,43976896,215877570
43958374,216055240,43891927,215987610
43964064,216042917,43897612,215975264
43999400,216077727,43932947,216010072
43953830,215909246,43887402,215841626
43987676,215883620,43921235,215815972
43924127,216056740,43857682,215989089
44039164,216008250,43972738,215940612
44037419,216192778,43970982,216125141
44078651,216132092,44012216,216064453
44095724,215953738,44029287,215886100
44052846,216054470,43986417,215986834
43958754,215963211,43892338,215895582
43979356,216130022,43912914,216062372
43921605,216064369,43855182,215996731
44021036,215964955,43954596,215897300
43987858,216086700,43921422,216019054
43950021,216055418,43883594,215987771
44017113,216032364,43950668,215964711
43922263,216056560,43855813,215988905
43997803,216070626,43931353,216002965
44037833,216014711,43971405,215947063
43921598,216006017,43855169,215938370
43951746,216116158,43885316,216048510
43963413,216105001,43896996,216037355
43940696,215977709,43874273,215910056
43945990,215994431,43879564,215926778
44035665,216194548,43969245,216126895
44000026,215978795,43933590,215911142
43952683,215989276,43886258,215921621
44060006,215936221,43993578,215868570
44070570,216075680,44004138,216008022
43964323,215970999,43897884,215903325
43987629,216082335,43921191,216014675
44028889,215982184,43962457,215914535
44116344,216076489,44049918,216008840
44009825,215971037,43943393,215903391
44028288,216048831,43961859,215981184
43998126,215951007,43931699,215883346
43953566,216036016,43887127,215968354
43961702,216026351,43895254,215958682
43937010,215990605,43870593,215922958
43965664,215839091,43899226,215771424
44050782,216067815,43984339,216000162
44013034,215936611,43946591,215868950
44078635,216118301,44012202,216050645
43994204,216062444,43927774,215994788
44008036,215999478,43941589,215931804
44042411,216104866,43975972,216037205
44044162,215945404,43977730,215877758
44018743,216052263,43952293,215984585
44027615,215963995,43961191,215896353
43879900,216133738,43813464,216066084
44029146,216107875,43962713,216040230
44055533,216051792,43989103,215984147
43953956,216048425,43887503,215980764
44034673,215962053,43968246,215894415
43877349,216008286,43810910,215940635
43896170,216023783,43829711,215956118
43922666,216056147,43856227,215988502
43926562,215988255,43860135,215920606
43948208,216040350,43881764,215972688
43996899,215937873,43930480,215870237
44070123,216039769,44003691,215972117
44091473,215843311,44025034,215775663
44047282,215951513,43980857,215883854
44080531,215915694,44014092,215848045
43970016,215958112,43903582,215890464
44126706,215931987,44060270,215864334
44092348,215964292,44025921,215896644
43996066,215936671,43929631,215869022
43995493,215937261,43929043,215869595
43958063,215921445,43891610,215853777
44048669,216001316,43982231,215933667
44021094,215921367,43954654,215853722
43969428,216009395,43902998,215941740
43995975,215936241,43929551,215868601
44018368,215970185,43951948,215902528
43932687,215936060,43866264,215868401
44005733,216060653,43939279,215992987
44036842,216152424,43970402,216084758
43944533,215977462,43878099,215909803
44071837,215862948,44005415,215795299
43980514,216018274,43914083,215950622
44070973,215942154,44004539,215874499
43978092,216013539,43911647,215945876
44044436,216106931,43978005,216039276
44029920,216121457,43963489,216053792
43982653,216087300,43916222,216019651
43997800,215924703,43931376,215857048
43960787,216084083,43894352,216016429
43928852,216062765,43862416,215995116
44000825,215980035,43934404,215912391
44034916,215956708,43968477,215889052
44050609,215881612,43984182,215813967
44036118,216024626,43969688,215956970
43989896,216087735,43923472,216020088
44004138,215926051,43937682,215858390
43963063,215963557,43896623,215895881
44061742,216008733,43995314,215941074
44019659,216131704,43953229,216064053
43983719,215951074,43917267,215883417
44000977,216150390,43934550,216082735
43910722,216015874,43844296,215948222
43997101,216010400,43930674,215942739
44090764,216018107,44024331,215950452
44027303,215907494,43960855,215839833
43997621,216012939,43931195,215945291
44033013,215956044,43966596,215888395
43962377,216016451,43895957,215948791
43921140,216057680,43854720,215990028
43923372,215880346,43856936,215812692
44019737,215919154,43953301,215851495
44042270,215949363,43975812,215881698
44000725,215990395,43934288,215922731
43961628,215962418,43895192,215894756
43918358,216088121,43851920,216020458
44014894,216053533,43948479,215985874
43988518,216057390,43922091,215989722
43995923,215938870,43929493,215871213
44038127,215957609,43971686,215889937
43918536,216095622,43852122,216027960
44029342,216040116,43962907,215972450
44108317,216107579,44041874,216039907
43951803,215901598,43885371,215833925
44036029,216026771,43969602,215959107
43930760,216052681,43864344,215985016
44027669,215903534,43961235,215835883
43976094,216132782,43909669,216065122
43994131,215984699,43927694,215917037
44026538,216050604,43960094,215982934
43997986,215951150,43931555,215883486
44021153,215842993,43954719,215775327
44030537,215961088,43964118,215893431
44005618,215919970,43939192,215852302
43955491,215923495,43889058,215855837
43992425,216055014,43925983,215987351
44062721,215926358,43996299,215858687
44027034,216120239,43960602,216052582
44068189,216083188,44001748,216015523
44031541,216104999,43965100,216037323
43999972,215927650,43933543,215859996
43956742,216022097,43890305,215954426
44024189,216021199,43957763,215953539
44005728,215929070,43939286,215861408
44010804,215970583,43944385,215902924
43994893,216007993,43928468,215940339
44080886,215987026,44014460,215919370
44043539,215963440,43977101,215895789
43992328,215926087,43925899,215858424
44092511,215984627,44026076,215916961
43867059,216015513,43800646,215947853
44001105,215929081,43934672,215861423
44097222,216049544,44030796,215981882
43921499,215939580,43855057,215871909
44084801,216111641,44018367,216043967
43993268,215988114,43926842,215920460
43959613,216046873,43893187,215979203
43960753,216018094,43894303,215950415
44000807,216044073,43934364,215976409
43960475,215925164,43894048,215857509
43999135,216005277,43932701,215937633
44073094,216062918,44006667,215995258
44035278,215953791,43968844,215886130
43997342,215991211,43930901,215923554
43956909,215842719,43890472,215775059
43928368,216055073,43861931,215987408
43951635,216122925,43885208,216055277
43988299,216007931,43921866,215940277
43947155,216001969,43880726,215934317
43960349,215916082,43893900,215848419
44048317,215959177,43981882,215891523
44076396,216135901,44009952,216068244
43974016,216031938,43907581,215964288
43997685,215931982,43931254,215864331
43967183,215974763,43900741,215907121
44065230,216003190,43998799,215935538
44091118,215905096,44024699,215837458
44036200,216111069,43969764,216043416
43995572,215997593,43929131,215929932
44088455,216108473,44022026,216040825
44052823,215999209,43986381,215931561
44022844,216029696,43956416,215962052
44053790,215960361,43987351,215892706
43957826,216033795,43891396,215966142
44030399,215958658,43963961,215891009
44003666,215921387,43937228,215853742
44030173,215961435,43963742,215893795
44047564,216103280,43981125,216035636
43964138,215958358,43897702,215890710
44046674,216090347,43980238,216022702
43928067,216063547,43861640,215995901
43910347,216028517,43843922,215960885
44042552,216002821,43976115,215935176
43947849,216097518,43881421,216029879
44112688,216004874,44046258,215937232
44000521,216108332,43934094,216040695
43963673,215958820,43897239,215891175
43943684,215976242,43877258,215908604
44082380,216110446,44015947,216042804
43989155,216003996,43922729,215936349
44007564,216002999,43941136,215935348
44029496,215912458,43963060,215844808
44003870,215920684,43937424,215853026
44036166,216194029,43969745,216126394
44057837,216089441,43991382,216021779
44091840,215960695,44025406,215893056
43970243,216021363,43903814,215953725
43948517,215856221,43882070,215788571
43967258,216024359,43900815,215956710
43917818,215946293,43851387,215878662
44072637,215915896,44006207,215848259
44111263,216104610,44044832,216036961
44017837,215907216,43951401,215839571
43987945,216159331,43921494,216091671
43923819,216086730,43857383,216019093
44100385,216008480,44033935,215940831
43932947,216005932,43866506,215938285
44067626,216125218,44001170,216057558
44035873,216156959,43969442,216089311
44069722,215976162,44003284,215908518
43917737,215942808,43851285,215875159
44051949,216056925,43985494,215989267
44086302,215895079,44019863,215827426
44041768,216104467,43975321,216036824
44066319,216005159,43999895,215937521
44033515,216036942,43967080,215969301
43928070,215925805,43861637,215858170
43974760,216176582,43908323,216108952
44050144,216057179,43983700,215989536
44018001,216099572,43951560,216031919
44115877,216076927,44049457,216009307
44015634,215911982,43949197,215844334
44024479,215910296,43958032,215842657
43997489,215927037,43931042,215859407
44028943,215981608,43962509,215913969
43910975,215956730,43844531,215889089
44083323,216109492,44016879,216041861
44104540,215945441,44038101,215877796
44000711,216065643,43934280,215998009
43914709,215946350,43848280,215878699
44066735,216122492,44000308,216054865
44022165,215849128,43955733,215781483
43982659,216074479,43916227,216006845
44070633,215939916,44004196,215872279
44042874,215945654,43976443,215878022
44004338,216073823,43937892,216006158
44030248,215965964,43963810,215898328
44057702,215928290,43991265,215860634
44076942,216115887,44010503,216048242
44050124,215952750,43983692,215885108
43992615,215936543,43926170,215868889
43918865,216069689,43852430,216002031
44060764,216057318,43994326,215989668
44023010,215839565,43956573,215771934
43983792,216066171,43917361,215998544
44017823,216091026,43951384,216023393
44030310,216121062,43963864,216053402
43885061,216121393,43818626,216053755
44095688,216013164,44029256,215945528
44056526,215939179,43990092,215871538
44032274,215956770,43965837,215889134
43992788,215941990,43926353,215874348
43953324,215912834,43886874,215845204
44039308,215956908,43972873,215889268
43924045,215876074,43857601,215808435
44095399,215900822,44028951,215833177
43911436,215957290,43844989,215889652
44022403,215894453,43955969,215826813
43988075,216008132,43921637,215940501
43994737,215996862,43928300,215929231
43919461,216066504,43853036,215998875
44008052,215983553,43941604,215915916
44096097,215971801,44029655,215904159
43995644,216010290,43929204,215942660
44000635,215926969,43934188,215859333
43971262,215956341,43904831,215888706
44000752,216006220,43934306,215938576
44034864,215956740,43968418,215889104
44001409,215923629,43934969,215855999
44008424,216142915,43941985,216075288
43922284,216061117,43855847,215993492
44077326,215929638,44010886,215862002
43979999,216171352,43913563,216103713
43991787,215950157,43925339,215882517
43975442,216008486,43909002,215940846
43879221,215997158,43812785,215929547
44029797,215963333,43963359,215895707
43931603,215996006,43865162,215928365
44000883,216006585,43934448,215938957
44037872,216109872,43971437,216042256
43993418,215992550,43926987,215924918
44018555,216030901,43952112,215963269
44043673,216149146,43977230,216081511
44029489,215962118,43963035,215894479
43921712,216060169,43855251,215992528
43958931,215963032,43892491,215895405
43974246,216172986,43907799,216105370
44001372,215923689,43934928,215856036
44035559,216111692,43969115,216044057
44051851,216009903,43985403,215942261
44035469,215956133,43969034,215888499
44040667,216015463,43974224,215947813
43960911,215970787,43894474,215903153
43985667,216071470,43919232,216003837
43991094,215996903,43924654,215929290
44043174,216103040,43976738,216035418
44060449,216010511,43994004,215942879
44085876,215921064,44019440,215853452
43985891,216082500,43919447,216014877
44028615,216107882,43962165,216040249
44029303,215956662,43962855,215889033
43953780,215907241,43887333,215839628
44034996,215961198,43968541,215893580
43920135,216093475,43853695,216025849
44019364,215922542,43952936,215854940
43931764,215929255,43865327,215861644
44026345,215962167,43959905,215894551
44033854,215957734,43967409,215890114
44069016,215920021,44002573,215852392
44023325,215926288,43956884,215858659
43997107,215935083,43930670,215867469
44018005,216091347,43951564,216023723
44004094,215926054,43937646,215858434
44091558,215904630,44025121,215837018
44037769,216192422,43971328,216124791
44067913,215920621,44001469,215852983
44047349,216065070,43980910,215997451
44000684,216068724,43934237,216001108
44097963,215961726,44031523,215894101
44000730,215923289,43934286,215855654
43952567,216038005,43886111,215970377
43914066,216157403,43847624,216089774
44008685,216138543,43942228,216070931
43980369,216069596,43913933,216001967
44014503,215929495,43948050,215861849
44038371,215952699,43971931,215885085
43924097,215939489,43857653,215871871
44034166,215954861,43967720,215887242
43935461,216004923,43869012,215937307
44031462,216105019,43965023,216037402
43990874,216056539,43924427,215988902
44081849,216042859,44015404,215975239
43924476,216056877,43858018,215989252
44072188,215984419,44005751,215916804
44038654,216154155,43972211,216086530
44052838,215874239,43986387,215806618
44029192,215911195,43962742,215843576
44052677,215873889,43986231,215806267
44029627,215913312,43963183,215845701
43992311,215932197,43925862,215864585
44022619,216124624,43956168,216056997
44045274,216106055,43978837,216038438
44013171,215901602,43946737,215833997
43918633,215883007,43852172,215815383
44008874,215941227,43942439,215873622
43914309,215964649,43847847,215897019
44065947,215932805,43999498,215865189
44081373,216042816,44014935,215975203
43992863,216052480,43926417,215984865
43962225,215962285,43895770,215894671
44044250,215887421,43977816,215819814
43994226,215989158,43927774,215921550
43959005,215962953,43892561,215895331
43996947,215932169,43930503,215864557
43952505,216038563,43886048,215970951
44003322,215992880,43936880,215925254
44014272,215905115,43947826,215837504
43996595,216016491,43930139,215948877
44030607,216026503,43964161,215958897
43967810,215838944,43901370,215771326
44006456,215985119,43940008,215917512
44101494,216044705,44035051,215977098
43949377,216095971,43882924,216028351
43975483,215959268,43909029,215891653
43922783,216055994,43856336,215988385
44032325,215973585,43965886,215905979
44060340,216155491,43993904,216087884
43901430,216105512,43834975,216037898
44053212,216005436,43986768,215937828
44023131,215843013,43956683,215775397
44029351,216107640,43962911,216040025
43998705,215936044,43932262,215868431
44105830,216040881,44039379,215973274
43946204,216128831,43879762,216061220
44033261,215956263,43966812,215888659
43936003,216055592,43869560,215987965
43948550,216057390,43882113,215989754
43915837,216091115,43849392,216023491
43951197,216094157,43884749,216026531
44051629,216010108,43985171,215942483
44014363,215853319,43947923,215785701
43924392,215939196,43857948,215871576
43889709,216096237,43823270,216028627
43964613,215962974,43898179,215895355
43931470,215873255,43865026,215805618
44034570,215972908,43968126,215905270
43922684,216056111,43856240,215988484
43966274,216078560,43899833,216010942
43995448,216018664,43929016,215951048
44082023,215977133,44015585,215909529
44030339,215962790,43963903,215895165
43948431,216030360,43881996,215962737
43959209,215965301,43892766,215897687
43999720,215924283,43933269,215856664
43959769,215917144,43893326,215849511
44052305,215869662,43985868,215802031
44078205,216068012,44011773,216000387
44035450,216034474,43969007,215966854
43962956,216043495,43896523,215975860
44030700,216199487,43964250,216131860
43956603,215850668,43890159,215783045
44031516,215967264,43965071,215899620
44003486,215995254,43937050,215927650
43914063,215946473,43847618,215878833
43984272,215876261,43917835,215808624
43904856,216027345,43838420,215959720
43997415,215924545,43930963,215856921
44081842,215852911,44015404,215785294
43924729,216081701,43858284,216014087
44077564,215910962,44011131,215843332
43960156,215962302,43893724,215894692
43988776,216056058,43922335,215988440
43968270,215954202,43901834,215886578
43925693,215996259,43859262,215928643
44031028,216013829,43964570,215946188
43978537,215887610,43912100,215819991
44017095,215925344,43950658,215857721
43994666,215934970,43928222,215867350
44017296,216041891,43950860,215974256
43986665,216056137,43920217,215988503
43948846,216055544,43882404,215987922
43977646,215955071,43911198,215887442
44126269,216097778,44059825,216030147
44101292,216045950,44034843,215978324
43979998,215941975,43913553,215874338
44035799,216032607,43969360,215964969
43927185,216051619,43860748,215983983
43958312,216086516,43891881,216018904
44040739,216152082,43974292,216084445
43995727,215995872,43929287,215928241
43979376,215948216,43912934,215880592
43996306,216010143,43929873,215942510
44036211,216038315,43969778,215970701
43943961,215978020,43877525,215910375
44033907,216027839,43967449,215960205
43988649,215880059,43922216,215812439
44022287,215895074,43955842,215827441
43992463,216054948,43926022,215987313
44013418,215927485,43946972,215859862
43983767,215951016,43917329,215883369
44081209,216129006,44014766,216061383
44030820,215960778,43964375,215893148
44050089,215877514,43983642,215809879
44029411,215958610,43962967,215890973
43989307,216058086,43922860,215990469
44033699,215960458,43967255,215892829
43998630,215928455,43932183,215860826
43961064,215970627,43894618,215903000
44048970,215942619,43982540,215874998
44019051,216098993,43952611,216031381
44048037,215943552,43981592,215875931
43999686,216076904,43933254,216009274
44026524,215962006,43960080,215894372
43984113,216061756,43917661,215994127
43951948,216039141,43885499,215971508
43921298,216084636,43854855,216017006
44031984,216029238,43965546,215961616
43926499,216052280,43860075,215984669
43959699,216047254,43893272,215979629
43926955,215999616,43860511,215931989
44017573,216035470,43951124,215967835
44033873,215960292,43967436,215892655
44008241,215977711,43941792,215910095
43979100,216130780,43912648,216063140
43880361,215980156,43813930,215912535
44034602,215961604,43968146,215893974
44060833,215933316,43994404,215865695
44009203,215979309,43942760,215911693
43984158,215877393,43917716,215809762
44028204,216048896,43961756,215981268
43990785,215935785,43924333,215868159
44005484,215929786,43939050,215862164
43919228,216093872,43852784,216026244
43990035,216157223,43923595,216089581
43974766,216008642,43908312,215941010
44072636,215972207,44006197,215904580
43951945,216038638,43885499,215970999
43917370,216096756,43850933,216029126
44017546,215926445,43951102,215858806
43992291,215931736,43925836,215864093
44020711,216032329,43954267,215964697
43992278,215932262,43925826,215864618
44004261,216000153,43937812,215932507
43969179,216108446,43902745,216040805
43952090,216115791,43885658,216048166
44039949,215965985,43973517,215898355
43921950,215931418,43855507,215863778
44029734,215960830,43963292,215893210
44061274,215983575,43994834,215915942
43955571,216093882,43889124,216026253
43999975,215993664,43933537,215926041
44029030,215962553,43962597,215894938
44107181,216104567,44040748,216036947
44018869,215847282,43952410,215779659
43978642,216011948,43912202,215944302
43954362,215916915,43887917,215849286
43919409,215959537,43852968,215891919
44058630,215986211,43992199,215918586
43968009,216023590,43901583,215955959
43996705,215984647,43930270,215917023
43952241,215922613,43885794,215854991
43932445,216145181,43866001,216077539
44018092,215911539,43951656,215843924
44038175,216192020,43971729,216124385
44082260,215979998,44015825,215912364
44035182,215963581,43968732,215895954
44061809,216045507,43995351,215977871
43961422,216046056,43894980,215978418
44002374,215924199,43935942,215856570
43973243,215884718,43906809,215817093
44004549,216009581,43938113,215941947
44100898,216096007,44034444,216028382
44062093,215940777,43995649,215873139
44032464,215957091,43966030,215889456
43914144,216008344,43847695,215940704
44027178,215841534,43960724,215773910
44036811,215959400,43970364,215891765
44075653,216148397,44009226,216080763
43970083,216096267,43903641,216028637
44077490,216068719,44011051,216001102
43984757,216091838,43918291,216024203
43993898,216062727,43927460,215995094
44035815,216031033,43969385,215963417
44003539,215992667,43937097,215925037
44025977,215967665,43959547,215900039
44065741,215923305,43999304,215855667
44028267,215903401,43961832,215835797
43991984,216057454,43925542,215989840
43949623,215929845,43883166,215862217
43996375,215932775,43929934,215865129
44019031,216037083,43952594,215969449
44048300,215959153,43981870,215891540
44016657,216036379,43950220,215968751
44037807,215957368,43971345,215889745
44008423,215916607,43941972,215848985
44031383,216013464,43964941,215945833
44004326,215979578,43937877,215911962
44026585,216016222,43960144,215948583
44063724,215924794,43997262,215857172
44030136,215976301,43963683,215908680
43873071,215926518,43806610,215858897
44069704,216000732,44003266,215933112
44042587,216108754,43976136,216041125
44001125,215977667,43934664,215910043
43991412,215930540,43924954,215862924
44019012,215979754,43952559,215912124
44030683,215957327,43964237,215889701
44080692,216112110,44014239,216044492
44038524,216108717,43972075,216041092
44005418,216103429,43938964,216035798
44088007,216023912,44021568,215956281
43943856,215924841,43877414,215857232
43955877,216035715,43889430,215968091
44044655,215946933,43978193,215879313
44022811,215899158,43956380,215831525
43983521,215959960,43917075,215892319
44092171,216124712,44025733,216057077
43991916,216012464,43925470,215944852
43974156,216017447,43907710,215949812
44070068,216160114,44003631,216092492
44026238,215908532,43959793,215840898
43948033,215919665,43881605,215852031
44044295,216179753,43977867,216112121
44069252,215999144,44002818,215931516
44031142,216161679,43964692,216094042
44049163,216000802,43982727,215933173
44034864,216022285,43968399,215954640
44061979,215928602,43995537,215860965
44027124,215961905,43960691,215894284
43993320,215935841,43926863,215868184
44025114,216020261,43958670,215952614
44111218,216104633,44044770,216037006
44018117,216031857,43951674,215964219
44047720,216103629,43981268,216035992
44012682,216096691,43946252,216029046
43919163,215959802,43852705,215892165
43880298,216133346,43813858,216065686
44029731,215900445,43963268,215832797
43921616,215961453,43855175,215893808
44098729,216008595,44032302,215940951
43872388,216004013,43805957,215936380
44016865,215981907,43950418,215914271
44114914,215930963,44048465,215863326
43960688,216082132,43894225,216014480
44048043,216061845,43981599,215994197
44019053,215846087,43952602,215778451
43982317,216074329,43915866,216006675
43948072,216122918,43881620,216055256
43974795,216134573,43908359,216066933
44057879,216009011,43991434,215941353
43951974,216034014,43885519,215966362
44051874,215873192,43985433,215805534
44079028,216115326,44012585,216047692
43995522,215996091,43929064,215928446
43958004,215920955,43891576,215853324
43994202,216062439,43927773,215994790
43957586,216021221,43891146,215953582
43971458,215963320,43905025,215895678
43996029,215934144,43929590,215866499
44100523,216050842,44034035,215983189
43999268,215932450,43932826,215864796
44036208,216006597,43969771,215938960
44057254,215987600,43990814,215919962
44032819,215956239,43966372,215888589
43983201,215878366,43916770,215810719
44021160,215841968,43954695,215774296
44041063,216004339,43974610,215936665
44018881,215847292,43952444,215779647
44034625,215956480,43968197,215888831
43946449,215912057,43880012,215844399
43957995,215969633,43891548,215901973
43927942,215939774,43861513,215872122
44038161,215953461,43971729,215885807
43914353,215943633,43847923,215875983
44078445,216068331,44011991,216000659
44040762,216030218,43974331,215962566
43962081,216019314,43895637,215951647
44052803,215954173,43986373,215886525
43995491,215995609,43929071,215927965
44026857,216022638,43960412,215954967
43948066,215993395,43881622,215925726
44043728,216180343,43977296,216112688
43931921,215935797,43865485,215868143
44032662,216012721,43966222,215945066
43940399,215920174,43873949,215852497
44026215,215961857,43959787,215894169
43996380,215935855,43929940,215868196
43963987,215970811,43897559,215903149
44048334,216097914,43981898,216030258
43996945,216150331,43930508,216082671
43986521,215943661,43920091,215876007
43951456,215901920,43885035,215834272
44031532,216104470,43965114,216036820
44058324,215933305,43991902,215865644
44082510,215970049,44016077,215902386
44057566,215999085,43991126,215931426
44021799,216087082,43955355,216019417
43992619,216075826,43926173,216008149
43962276,216019116,43895828,215951452
43988736,216057167,43922301,215989504
43956278,216100899,43889850,216033226
