Timestamp,True_X,True_Y,True_Z,Calc_X,Calc_Y,A0_True_Distance,A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_AI_Dist,A0_Final_Filtered_Dist,A1_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_AI_Dist,A1_Final_Filtered_Dist,A2_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_AI_Dist,A2_Final_Filtered_Dist,A3_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_AI_Dist,A3_Final_Filtered_Dist,A4_True_Distance,A4_Raw_Dist,A4_RX_Power,A4_FP_Power,A4_Quality,A4_AI_Dist,A4_Final_Filtered_Dist,A5_True_Distance,A5_Raw_Dist,A5_RX_Power,A5_FP_Power,A5_Quality,A5_AI_Dist,A5_Final_Filtered_Dist,A6_True_Distance,A6_Raw_Dist,A6_RX_Power,A6_FP_Power,A6_Quality,A6_AI_Dist,A6_Final_Filtered_Dist,A7_True_Distance,A7_Raw_Dist,A7_RX_Power,A7_FP_Power,A7_Quality,A7_AI_Dist,A7_Final_Filtered_Dist
1776464533.755107,2.5907999999999998,1.27,1.2319,2.4188767702712393,0.9645701072008146,1.0541,0.91,-57.04,-72.08,127.97,1.101157181361013,1.1011042617392885,0.7746999999999999,0.9,-55.31,-74.26,183.12,0.8873973044997909,0.8888616867912267,2.59715,2.88,-55.63,-78.93,186.21,2.5145997919175676,2.546822001570325,2.4383999999999997,2.27,-58.14,-79.51,158.33,2.4820143858911603,2.4794110334304205,0.9525,1.2,-61.13,-81.28,142.71,1.0932273185932204,1.0958562687929587,0.6858,0.56,-55.61,-72.95,91.58,0.7744761456482993,0.7727334689286165,2.5526999999999997,2.13,-57.31,-77.7,125.78,2.4681290423838673,2.4517932252166923,2.413,2.49,-58.07,-75.29,223.4,2.486318282828065,2.4748500549039782
1776464533.905744,2.5907999999999998,1.27,1.2319,2.368398682774256,0.6398732861954317,1.0541,0.92,-59.61,-75.86,86.9,1.137213187805598,1.132492093940028,0.7746999999999999,0.92,-55.54,-77.17,156.89,0.8892071490370522,0.8894032822631678,2.59715,2.57,-57.68,-75.54,155.61,2.5014555580093765,2.5055905557212372,2.4383999999999997,2.25,-56.77,-76.98,129.04,2.476480405352335,2.4772303538682925,0.9525,1.04,-64.52,-96.43,53.5,1.000894196553281,1.0247426271984539,0.6858,0.63,-55.17,-72.31,118.0,0.6636999522391054,0.6872208210217206,2.5526999999999997,2.12,-57.19,-77.76,173.29,2.4498983597479302,2.449967083139034,2.413,2.6,-56.72,-75.54,161.82,2.5713487628168514,2.5493395409919657
1776464534.0400405,2.5907999999999998,1.27,1.2319,2.2357042704210643,0.11984961635749919,1.0541,1.0,-60.11,-75.33,140.94,1.180885326360302,1.1714623753090498,0.7746999999999999,0.91,-56.25,-74.31,188.25,0.8892947279639932,0.8894657818173926,2.59715,2.64,-55.41,-73.37,165.07,2.5111849577396375,2.5058459342486743,2.4383999999999997,2.25,-57.7,-79.68,172.21,2.4754490968949914,2.475881070252603,0.9525,1.15,-63.38,-96.12,32.82,1.0405806006425953,1.0366179179066357,0.6858,0.62,-56.2,-73.64,82.25,0.6615176160413466,0.6648626411667443,2.5526999999999997,2.11,-58.4,-79.3,204.25,1.9935823593714506,2.1038906333715133,2.413,2.49,-59.32,-76.35,146.21,2.5591223963362033,2.559079681941305
1776464534.297488,2.5907999999999998,1.27,1.2319,2.2295935576214703,0.144825101034984,1.0541,1.0,-57.6,-73.66,131.97,1.1726740524533805,1.175345583604761,0.7746999999999999,0.87,-55.96,-75.64,190.0,0.8677913046805745,0.8730971742205336,2.59715,2.61,-58.25,-76.42,136.81,2.5038534433190542,2.4997830059475956,2.4383999999999997,2.22,-58.52,-80.55,163.54,2.458831503041143,2.462677069200237,0.9525,0.99,-62.85,-102.28,21.04,0.9804238026872525,0.9931081902136696,0.6858,0.61,-57.12,-79.13,93.68,0.6250034782616701,0.6290526147983665,2.5526999999999997,2.13,-58.6,-74.9,189.58,2.0341531220723805,2.0370054484579674,2.413,2.54,-57.92,-74.34,185.46,2.574108286518119,2.5747748359405773
1776464534.4494987,2.5907999999999998,1.27,1.2319,2.22015365129333,0.18925911514285332,1.0541,1.0,-59.68,-72.53,122.33,1.1883354585858728,1.18973671384611,0.7746999999999999,0.92,-56.05,-76.87,215.05,0.8791173711424033,0.8774232809794791,2.59715,2.65,-57.42,-74.97,159.14,2.5159820075373345,2.507706862411821,2.4383999999999997,2.21,-60.02,-80.93,202.25,2.4408448308845374,2.445186591442533,0.9525,1.06,-60.62,-89.82,99.21,0.989371544841442,0.988806325598376,0.6858,0.56,-53.96,-74.13,130.89,0.6637847029325141,0.6516311792790012,2.5526999999999997,2.09,-57.96,-75.77,162.32,1.9781558619472357,1.9828750558653723,2.413,2.71,-57.94,-74.54,165.36,2.4967865000634673,2.517436242136625
1776464534.5902367,2.5907999999999998,1.27,1.2319,2.1933799440634885,0.08376167191442796,1.0541,0.96,-58.57,-75.07,115.53,1.1720588043510356,1.178826022972984,0.7746999999999999,0.94,-57.65,-78.54,164.04,0.8985798435625533,0.893542405014285,2.59715,2.54,-58.81,-75.67,119.11,2.5584712568172474,2.5439484551784117,2.4383999999999997,2.25,-60.0,-80.16,271.0,2.4626951769512875,2.4577070026720818,0.9525,1.03,-60.3,-79.24,149.11,1.1074452612432828,1.0783370469213271,0.6858,0.57,-56.1,-73.7,71.94,0.6744659278948887,0.6663725172551219,2.5526999999999997,2.11,-56.34,-78.04,127.88,1.935191574952712,1.9370970980046596,2.413,2.71,-60.87,-77.13,175.5,2.5482060129012987,2.5414300103665894
1776464534.766062,2.5907999999999998,1.27,1.2319,2.2156700138551324,0.02400153771557386,1.0541,1.25,-61.15,-81.43,117.78,1.1374054711641177,1.1492736181090744,0.7746999999999999,0.96,-58.68,-76.46,178.88,0.9246030413891627,0.9174596083919061,2.59715,2.61,-57.86,-73.59,164.54,2.5682788435707855,2.5611758780754075,2.4383999999999997,2.25,-56.79,-81.31,147.79,2.390562794356896,2.4063165142791356,0.9525,0.96,-58.35,-75.02,126.03,1.0607858042255873,1.0662877453190656,0.6858,0.56,-56.32,-72.48,69.5,0.8903378987726228,0.8350717345367019,2.5526999999999997,2.11,-56.57,-76.98,138.09,1.9745372774942727,1.955953542087887,2.413,2.71,-58.59,-81.42,172.0,2.5000231656087095,2.510896370085256
1776464534.9143336,2.5907999999999998,1.27,1.2319,2.40034645962755,0.9498311101378153,1.0541,1.37,-61.62,-83.56,124.96,1.2576461440612436,1.2339714270494815,0.7746999999999999,0.89,-56.81,-74.62,159.18,0.8921365994499509,0.8989753651272709,2.59715,2.59,-57.45,-77.48,112.14,2.56357901899434,2.5621120496306,2.4383999999999997,2.25,-55.59,-76.56,136.78,2.470213387907077,2.453767653447925,0.9525,0.9,-59.43,-75.81,135.16,1.0245128766208715,1.0350555438348854,0.6858,0.56,-56.96,-75.15,84.6,0.8761137686478979,0.8699104544966683,2.5526999999999997,2.15,-57.29,-78.63,139.79,2.437495545484623,2.3177637955392525,2.413,2.77,-58.29,-84.47,86.91,2.51341315901797,2.512922915842649
1776464535.076092,2.5907999999999998,1.27,1.2319,2.380803373470353,0.8555784669385381,1.0541,1.41,-63.43,-87.41,106.71,1.425278388723897,1.3836492221164012,0.7746999999999999,0.88,-57.22,-75.84,178.75,0.8747346490340887,0.8806237108739791,2.59715,2.61,-59.72,-76.05,147.79,2.5762760900714747,2.572353691714959,2.4383999999999997,2.26,-57.58,-79.5,208.55,2.4777589723210527,2.4722062040897934,0.9525,0.9,-58.77,-75.42,186.88,1.0175146528208425,1.021419735629471,0.6858,0.54,-55.9,-72.31,70.19,0.8376772980990606,0.8486873545459478,2.5526999999999997,2.14,-56.99,-76.5,130.09,2.477741436710421,2.4450518831633063,2.413,2.54,-56.93,-75.36,158.61,2.515031366381997,2.514701465780303
1776464535.2517579,2.5907999999999998,1.27,1.2319,2.233043633616292,0.2842945951890584,1.0541,1.51,-63.13,-91.73,66.86,1.4887878339779224,1.4720085445979143,0.7746999999999999,1.19,-57.31,-88.26,148.8,1.0067145640743034,0.976659856455613,2.59715,2.76,-56.58,-74.61,137.56,2.5065073362868295,2.5215237824497803,2.4383999999999997,2.22,-55.17,-75.21,159.39,2.460257828175586,2.4636354613491744,0.9525,0.91,-58.05,-75.86,133.75,0.9958611746825488,1.001040624405707,0.6858,0.57,-54.71,-73.31,90.42,0.7803299450080554,0.7985313016015356,2.5526999999999997,2.11,-56.0,-76.74,139.47,2.0441760897859966,2.1443806873703837,2.413,2.5,-58.24,-76.96,175.71,2.574682181841463,2.561250631731774
