Timestamp         , True_X            , True_Y            , True_Z, Calc_X                , Calc_Y               , Calc_Z                , A0_True_Distance  , A0_Raw_Dist, A0_RX_Power, A0_FP_Power, A0_Quality, A0_AI_Dist         , A0_Final_Filtered_Dist, A1_True_Distance  , A1_Raw_Dist, A1_RX_Power, A1_FP_Power, A1_Quality, A1_AI_Dist        , A1_Final_Filtered_Dist, A2_True_Distance  , A2_Raw_Dist, A2_RX_Power, A2_FP_Power, A2_Quality, A2_AI_Dist        , A2_Final_Filtered_Dist, A3_True_Distance  , A3_Raw_Dist, A3_RX_Power, A3_FP_Power, A3_Quality, A3_AI_Dist          , A3_Final_Filtered_Dist, A4_True_Distance   , A4_Raw_Dist, A4_RX_Power, A4_FP_Power, A4_Quality, A4_AI_Dist         , A4_Final_Filtered_Dist, A5_True_Distance  , A5_Raw_Dist, A5_RX_Power, A5_FP_Power, A5_Quality, A5_AI_Dist        , A5_Final_Filtered_Dist, A6_True_Distance   , A6_Raw_Dist, A6_RX_Power, A6_FP_Power, A6_Quality, A6_AI_Dist         , A6_Final_Filtered_Dist, A7_True_Distance  , A7_Raw_Dist, A7_RX_Power, A7_FP_Power, A7_Quality, A7_AI_Dist         , A7_Final_Filtered_Dist
1776464357.099215 , 2.667             , 0.6985            , 1.2319, 2.6676238371787893    , 0.9396155051731074   , 1.5046387870905389    , 0.6858            , 0.86       , -57.31     , -76.26     ,     110.32, 1.0446550483450283 ,    1.0538859660905928 , 1.143             , 1.31       , -56.46     , -74.42     ,     192.83, 1.3170605071101233,     1.3324296654261854, 2.54              , 2.36       , -57.44     , -73.32     ,     144.66, 2.5520180778912125,     2.5470488741984445, 2.66065           , 2.44       , -58.49     , -74.24     ,     127.22, 2.7059022466097895  , 2.7072995016487122    , 0.49529999999999996, 0.38       , -55.66     , -73.1      ,     169.46, 0.5452502046270001 ,    0.545769135525129  , 1.0922            ,        1.42, -56.45     , -88.01     ,      40.98, 1.2755219725423887,     1.2730257740041597, 2.5019             ,        2.31, -57.54     , -78.2      ,     146.86, 2.499147115776773  ,    2.5095435460063773 , 2.6162            ,        2.34, -59.75     , -86.53     ,     111.12, 2.4829421109098737 ,    2.4834146175536964
1776464357.3213623, 2.667             , 0.6985            , 1.2319, 2.6926885755878076    , 0.8885013140510718   , 1.393696680307804     , 0.6858            , 0.8        , -58.68     , -75.4      ,     134.34, 0.8323185267326337 ,    0.8833386802109444 , 1.143             , 1.31       , -57.27     , -75.13     ,     167.96, 1.3148388274226235,     1.3160221956045184, 2.54              , 2.42       , -59.82     , -79.57     ,     161.29, 2.57423596196052  ,     2.568629425523004 , 2.66065           , 2.42       , -57.5      , -74.53     ,     128.81, 2.6842953992776906  , 2.6894961003727866    , 0.49529999999999996, 0.38       , -55.75     , -74.05     ,     168.07, 0.5463250782959816 ,    0.5470572640852954 , 1.0922            ,        1.44, -56.61     , -90.0      ,      63.69, 1.1926726888760257,     1.2089307231609827, 2.5019             ,        2.31, -57.8      , -77.34     ,     209.7 , 2.469743446913242  ,    2.4787315930653016 , 2.6162            ,        2.43, -60.61     , -84.79     ,     103.47, 2.621430000854323  ,    2.5920934663944664
1776464357.4554958, 2.667             , 0.6985            , 1.2319, 2.685617969927346     , 0.9090892014513667   , 1.362509877639322     , 0.6858            , 0.82       , -58.72     , -73.64     ,     110.6 , 0.7993174325406611 ,    0.8161393278620932 , 1.143             , 1.33       , -56.34     , -73.63     ,     128.44, 1.414436510431469 ,     1.3887472245982453, 2.54              , 2.34       , -57.7      , -75.5      ,     141.47, 2.553508730641894 ,     2.5579619341167383, 2.66065           , 2.38       , -57.89     , -75.18     ,      94.3 , 2.6543957134204734  , 2.662464103929407     , 0.49529999999999996, 0.38       , -55.66     , -73.13     ,     132.0 , 0.537968004929013  ,    0.5406604499607472 , 1.0922            ,        1.44, -57.2      , -89.12     ,      80.57, 1.2078519028985801,     1.2055777741041294, 2.5019             ,        2.29, -58.84     , -77.21     ,     135.03, 2.460323455480951  ,    2.4640467832635515 , 2.6162            ,        2.35, -57.65     , -79.49     ,     144.64, 2.455214046304604  ,    2.491859286261641
1776464357.5858908, 2.667             , 0.6985            , 1.2319, 2.6883968277290853    , 0.9006024258736653   , 1.3465465848586426    , 0.6858            , 0.81       , -60.1      , -76.21     ,     128.16, 0.7615084650098548 ,    0.7703447484288688 , 1.143             , 1.33       , -56.79     , -75.0      ,     225.3 , 1.4272102934471405,     1.4176085686927908, 2.54              , 2.33       , -57.37     , -73.93     ,     167.82, 2.544889106993068 ,     2.548582961043518 , 2.66065           , 2.46       , -58.9      , -75.64     ,     139.44, 2.6802379985767235  , 2.674948526354819     , 0.49529999999999996, 0.37       , -56.21     , -74.04     ,     190.79, 0.5414650332350674 ,    0.5415792205603922 , 1.0922            ,        1.42, -56.97     , -89.18     ,      69.09, 1.1951951375023764,     1.195390279046245 , 2.5019             ,        2.31, -57.95     , -78.17     ,     172.29, 2.4511321889611697 ,    2.453334349243757  , 2.6162            ,        2.31, -58.83     , -81.57     ,     113.81, 2.466936774652134  ,    2.4741379455556807
1776464357.8432016, 2.667             , 0.6985            , 1.2319, 2.6906204241777028    , 0.9239099934501838   , 1.4201266190974153    , 0.6858            , 0.86       , -58.68     , -74.6      ,     101.02, 0.9344381371255186 ,    0.892076649462884  , 1.143             , 1.31       , -56.63     , -77.65     ,     160.04, 1.3739815582044186,     1.3837016153186805, 2.54              , 2.32       , -57.98     , -72.0      ,     143.53, 2.5425212553491283,     2.5441994603457494, 2.66065           , 2.47       , -59.28     , -75.66     ,     141.72, 2.6981591411548487  , 2.692371613524715     , 0.49529999999999996, 0.36       , -56.03     , -74.61     ,     166.46, 0.5344653214600441 ,    0.5364391456808469 , 1.0922            ,        1.44, -57.63     , -88.72     ,      72.28, 1.2200035162821852,     1.2109983287586927, 2.5019             ,        2.41, -61.31     , -90.72     ,     104.83, 2.594781233706626  ,    2.5637551603457704 , 2.6162            ,        2.33, -57.89     , -76.42     ,     157.96, 2.464031664690007  ,    2.4671794663181843
1776464358.0436578, 2.667             , 0.6985            , 1.2319, 2.666716942068767     , 0.9104646630356491   , 1.5244302323851562    , 0.6858            , 0.86       , -58.34     , -74.15     ,     155.64, 1.0466086816197144 ,    1.012772047768411  , 1.143             , 1.33       , -57.55     , -75.66     ,     225.15, 1.409116319810551 ,     1.4025575159241876, 2.54              , 2.32       , -60.21     , -74.91     ,     123.22, 2.5361870268335034,     2.5380154803241517, 2.66065           , 2.51       , -58.16     , -80.46     ,      84.82, 2.7029419513151773  , 2.7007582108737016    , 0.49529999999999996, 0.36       , -56.92     , -74.77     ,     144.78, 0.5244416002470847 ,    0.5271573453119298 , 1.0922            ,        1.44, -58.67     , -89.12     ,      80.45, 1.2183490676131796,     1.2149809826200848, 2.5019             ,        2.38, -59.5      , -78.74     ,     131.25, 2.516386224401188  ,    2.530316976129448  , 2.6162            ,        2.42, -59.21     , -76.9      ,     181.67, 2.4567591928033754 ,    2.459396652770754
1776464358.178116 , 2.667             , 0.6985            , 1.2319, 2.6613935919074168    , 0.9356125875601252   , 1.4067320396622753    , 0.6858            , 0.83       , -58.94     , -78.57     ,     107.92, 0.9081629267609123 ,    0.9365818809446141 , 1.143             , 1.3        , -57.46     , -79.04     ,     137.96, 1.2965046340364224,     1.3218292436783468, 2.54              , 2.46       , -57.48     , -76.79     ,     121.75, 2.5860020167747066,     2.574380748047375 , 2.66065           , 2.51       , -59.53     , -90.41     ,      59.93, 2.5862188468172302  , 2.6139666295454163    , 0.49529999999999996, 0.39       , -56.43     , -74.54     ,     131.44, 0.5355745492812767 ,    0.5333536584994136 , 1.0922            ,        1.44, -57.4      , -88.72     ,      65.62, 1.2278918236246834,     1.2238437623929164, 2.5019             ,        2.38, -58.86     , -93.03     ,     100.8 , 2.458408957984574  ,    2.4768593905175913 , 2.6162            ,        2.33, -59.2      , -75.61     ,     161.36, 2.482549727958629  ,    2.4770030037120465
1776464358.3097568, 2.667             , 0.6985            , 1.2319, 2.6951522055512833    , 0.9463660136581235   , 1.3129612569956708    , 0.6858            , 0.81       , -59.55     , -75.8      ,     158.11, 0.7846149788109311 ,    0.8228284237788235 , 1.143             , 1.32       , -56.95     , -74.73     ,     171.67, 1.401199678575199 ,     1.3800263828308745, 2.54              , 2.34       , -58.14     , -76.04     ,     126.62, 2.5594184596458   ,     2.563760134288094 , 2.66065           , 2.66       , -57.89     , -87.23     ,     111.83, 2.5471679324057446  , 2.561713756131185     , 0.49529999999999996, 0.4        , -56.33     , -75.48     ,     104.53, 0.5447529260982504 ,    0.5419399961977512 , 1.0922            ,        1.42, -56.66     , -88.56     ,      97.16, 1.2370191823175343,     1.233160412577542 , 2.5019             ,        2.48, -59.2      , -93.26     ,      71.54, 2.519109282345703  ,    2.5087409412835258 , 2.6162            ,        2.29, -61.18     , -76.95     ,     152.14, 2.57949198700541   ,    2.5549937633169377
1776464358.4556677, 2.667             , 0.6985            , 1.2319, 2.7212277524769046    , 0.9593004391356897   , 1.3256057496362113    , 0.6858            , 0.84       , -57.63     , -74.77     ,     107.6 , 0.8274520399690221 ,    0.8248788983220906 , 1.143             , 1.32       , -56.86     , -75.86     ,     190.88, 1.4032135717026408,     1.3972213647329543, 2.54              , 2.3        , -60.12     , -77.65     ,     147.46, 2.543144576882331 ,     2.548502998127364 , 2.66065           , 2.51       , -63.48     , -94.58     ,      59.5 , 2.6255686481772478  , 2.6074137170462985    , 0.49529999999999996, 0.39       , -55.77     , -74.43     ,     191.04, 0.5544076770786077 ,    0.5515987984513023 , 1.0922            ,        1.41, -56.6      , -88.55     ,      77.12, 1.221532865224553 ,     1.223880727670528 , 2.5019             ,        2.52, -60.42     , -93.43     ,      50.47, 2.686159095910172  ,    2.6445150057637075 , 2.6162            ,        2.29, -59.91     , -76.95     ,     136.22, 2.5428833040602092 ,    2.548052985069806
1776464358.7278485, 2.667             , 0.6985            , 1.2319, 2.6893532532876745    , 0.934209818218619    , 1.486184169935542     , 0.6858            , 0.88       , -57.92     , -75.7      ,     136.81, 1.035555298371382  ,    0.9923643395834549 , 1.143             , 1.33       , -56.78     , -74.89     ,     185.83, 1.4092205182663613,     1.4069475575229067, 2.54              , 2.38       , -61.19     , -77.63     ,     151.21, 2.5494807917991205,     2.5492631233712353, 2.66065           , 3.12       , -60.55     , -82.42     ,     193.1 , 2.628618396171136   , 2.622362260054108     , 0.49529999999999996, 0.38       , -57.49     , -75.43     ,     134.88, 0.5453033283622263 ,    0.5471574504474842 , 1.0922            ,        1.42, -56.69     , -89.27     ,      78.39, 1.1882316174523275,     1.1942562597782354, 2.5019             ,        2.73, -60.03     , -90.14     ,      57.54, 2.580369823269447  ,    2.599425846303557  , 2.6162            ,        2.34, -60.73     , -80.05     ,     167.08, 2.5779301777319157 ,    2.57489444034357
1776464358.8641655, 2.667             , 0.6985            , 1.2319, 2.676453429109916     , 0.9102558828531437   , 1.532151565326533     , 0.6858            , 0.84       , -58.89     , -76.15     ,     121.19, 1.0619260663225139 ,    1.050457439418422  , 1.143             , 1.3        , -56.63     , -74.41     ,     165.36, 1.3141654648861107,     1.3363015803054004, 2.54              , 2.32       , -59.63     , -74.86     ,      98.59, 2.546972173983121 ,     2.547524400352605 , 2.66065           , 3.08       , -57.67     , -75.37     ,     157.21, 2.744068976737594   , 2.7151167230710396    , 0.49529999999999996, 0.38       , -55.98     , -73.31     ,     145.12, 0.5423510941017684 ,    0.5435936107803536 , 1.0922            ,        1.41, -56.96     , -88.77     ,      82.17, 1.219620186403345 ,     1.2122546763096973, 2.5019             ,        2.52, -59.1      , -93.23     ,      45.67, 2.598790962443428  ,    2.6001832734746646 , 2.6162            ,        2.27, -59.78     , -78.69     ,     126.62, 2.4831853885283364 ,    2.5068193810504606
1776464359.0229201, 2.667             , 0.6985            , 1.2319, 2.6559391763202367    , 0.9404779773969874   , 1.5055126555524676    , 0.6858            , 0.86       , -58.25     , -75.14     ,     134.62, 1.0470097206649478 ,    1.0545267027681895 , 1.143             , 1.3        , -57.26     , -76.02     ,     172.04, 1.3086154110941932,     1.313461023908711 , 2.54              , 2.25       , -60.09     , -77.04     ,     153.93, 2.5358629843409535,     2.5385593580335426, 2.66065           , 2.78       , -58.66     , -79.06     ,     138.5 , 2.6557868916468914  , 2.6719191195302447    , 0.49529999999999996, 0.4        , -56.33     , -73.19     ,     131.03, 0.5486838263060283 ,    0.5475094313433182 , 1.0922            ,        1.42, -56.88     , -88.76     ,      53.47, 1.2013782199503389,     1.202967947942542 , 2.5019             ,        2.55, -59.64     , -96.86     ,      25.25, 2.609370225372029  ,    2.6085342613552998 , 2.6162            ,        2.27, -59.36     , -76.54     ,     131.47, 2.421643745652963  ,    2.4418457625482173
1776464359.1714447, 2.667             , 0.6985            , 1.2319, 2.687125093363332     , 0.9453854809466452   , 1.5229609586152486    , 0.6858            , 0.84       , -57.66     , -73.8      ,     143.28, 1.0422052590736133 ,    1.0507615563998083 , 1.143             , 1.34       , -56.23     , -76.67     ,     186.29, 1.412635341759581 ,     1.3872286738544986, 2.54              , 2.27       , -58.66     , -75.2      ,     141.47, 2.523782248180675 ,     2.5269941646295027, 2.66065           , 2.84       , -59.23     , -79.1      ,     138.39, 2.646293183213262   , 2.6529894329481243    , 0.49529999999999996, 0.37       , -56.04     , -73.5      ,     165.36, 0.5468555962323773 ,    0.5471334528403613 , 1.0922            ,        1.42, -56.23     , -89.1      ,      72.3 , 1.18861680781972  ,     1.1909581384191987, 2.5019             ,        2.48, -60.63     , -92.87     ,      70.21, 2.729788618890756  ,    2.7024707430400916 , 2.6162            ,        2.35, -60.11     , -79.49     ,     108.33, 2.5463462450328382 ,    2.520071512837385
1776464359.3509517, 2.667             , 0.6985            , 1.2319, 2.6615692542517797    , 0.9549608957306275   , 1.529840022833393     , 0.6858            , 0.88       , -57.43     , -75.43     ,     124.28, 1.041030431483685  ,    1.0488918712374415 , 1.143             , 1.35       , -56.88     , -75.3      ,     153.89, 1.4418203552377575,     1.4297876428542269, 2.54              , 2.4        , -58.88     , -74.15     ,     189.38, 2.553816889959908 ,     2.5470881644646743, 2.66065           , 2.77       , -62.88     , -93.18     ,      67.71, 2.608635240106864   , 2.618732823418327     , 0.49529999999999996, 0.38       , -56.26     , -75.29     ,     116.81, 0.5396158979642296 ,    0.5414325691349181 , 1.0922            ,        1.44, -57.34     , -90.47     ,      57.38, 1.1950083886727025,     1.1926343695076378, 2.5019             ,        2.43, -59.07     , -91.95     ,      89.07, 2.565472113938263  ,    2.600851860934767  , 2.6162            ,        2.3 , -59.11     , -77.17     ,     120.92, 2.4397747169232815 ,    2.458829613206811
1776464359.6495054, 2.667             , 0.6985            , 1.2319, 2.6415756945161917    , 0.9876392734935753   , 1.4874721320108255    , 0.6858            , 0.85       , -58.82     , -77.97     ,     112.83, 1.0556682183885435 ,    1.0608078748302812 , 1.143             , 1.3        , -57.49     , -77.61     ,     221.05, 1.3775925112527514,     1.3897627780047321, 2.54              , 2.33       , -60.11     , -72.17     ,     148.88, 2.5441694133820776,     2.5449496447213176, 2.66065           , 2.54       , -62.07     , -100.21    ,      38.15, 2.5104913792413437  , 2.5289769658305485    , 0.49529999999999996, 0.38       , -56.08     , -74.53     ,     126.78, 0.5387426259228929 ,    0.5390929380380682 , 1.0922            ,        1.42, -56.29     , -88.99     ,      90.53, 1.200473880942784 ,     1.1974285880040496, 2.5019             ,        2.45, -58.71     , -87.92     ,     146.62, 2.5891614471153415 ,    2.591329302082227  , 2.6162            ,        2.32, -57.98     , -76.21     ,     137.31, 2.443774258523431  ,    2.4445570118201934
1776464359.7905874, 2.667             , 0.6985            , 1.2319, 2.649604949121139     , 1.0221335154944877   , 1.4766864672257374    , 0.6858            , 0.86       , -60.05     , -77.91     ,      88.75, 1.0572897046351295 ,    1.0611117011316267 , 1.143             , 1.36       , -56.61     , -76.95     ,     178.46, 1.4406768087123032,     1.4283827781877156, 2.54              , 2.31       , -56.69     , -72.76     ,     169.11, 2.547270346781478 ,     2.546749385333824 , 2.66065           , 2.62       , -61.1      , -94.93     ,      69.4 , 2.5439321315679     , 2.536618153551939     , 0.49529999999999996, 0.37       , -56.54     , -74.37     ,     167.11, 0.5419161885169085 ,    0.5411146529467392 , 1.0922            ,        1.42, -55.99     , -87.91     ,      46.56, 1.2737400589067054,     1.255465962984214 , 2.5019             ,        2.43, -58.81     , -81.32     ,     144.93, 2.5731946329549946 ,    2.5770873013281457 , 2.6162            ,        2.32, -57.42     , -75.7      ,     100.66, 2.4075469639070852 ,    2.4148646183262095
