A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance,A4_Raw_Dist,A4_RX_Power,A4_FP_Power,A4_Quality,A4_True_Distance,A5_Raw_Dist,A5_RX_Power,A5_FP_Power,A5_Quality,A5_True_Distance,A6_Raw_Dist,A6_RX_Power,A6_FP_Power,A6_Quality,A6_True_Distance,A7_Raw_Dist,A7_RX_Power,A7_FP_Power,A7_Quality,A7_True_Distance
1.66,-60.16,-77.55,182.37,1.8288,1.89,-56.54,-74.45,144.09,2.0827999999999998,1.13,-56.55,-74.28,229.30,1.2319,1.38,-56.10,-73.25,165.21,1.5493999999999999,1.67,-61.18,-77.13,156.32,1.778,2.00,-54.70,-75.33,158.79,2.0637499999999998,1.38,-58.30,-77.27,156.89,1.1302999999999999,1.09,-60.17,-73.99,187.67,1.47955
1.66,-57.19,-73.56,205.80,1.8288,1.92,-55.09,-75.58,159.75,2.0827999999999998,1.08,-56.58,-75.67,209.95,1.2319,1.41,-58.87,-78.34,115.75,1.5493999999999999,1.63,-58.64,-75.36,188.08,1.778,1.90,-55.83,-73.71,126.19,2.0637499999999998,1.44,-57.79,-80.59,123.18,1.1302999999999999,1.11,-59.69,-75.74,183.17,1.47955
1.64,-57.29,-78.85,164.08,1.8288,1.82,-59.04,-73.27,235.50,2.0827999999999998,1.08,-57.06,-76.54,179.67,1.2319,1.46,-59.04,-77.05,179.67,1.5493999999999999,1.68,-57.23,-76.89,142.79,1.778,1.98,-55.38,-73.78,137.44,2.0637499999999998,1.33,-58.74,-89.15,43.86,1.1302999999999999,1.15,-59.79,-75.21,183.79,1.47955
1.72,-59.06,-74.29,163.07,1.8288,2.15,-59.20,-86.50,204.94,2.0827999999999998,1.10,-57.73,-72.81,193.12,1.2319,1.50,-58.52,-77.47,214.45,1.5493999999999999,1.76,-57.59,-73.86,167.46,1.778,2.15,-57.45,-81.17,129.64,2.0637499999999998,1.34,-58.29,-91.31,79.47,1.1302999999999999,1.22,-59.66,-80.18,144.86,1.47955
1.74,-58.64,-73.60,164.82,1.8288,2.16,-60.46,-92.52,49.19,2.0827999999999998,1.10,-58.73,-75.41,157.43,1.2319,1.53,-57.25,-77.18,145.07,1.5493999999999999,2.09,-59.57,-76.48,203.50,1.778,2.12,-57.04,-75.65,152.75,2.0637499999999998,1.42,-59.04,-84.93,70.98,1.1302999999999999,1.17,-59.51,-75.88,186.87,1.47955
1.80,-59.81,-73.34,146.00,1.8288,2.36,-57.33,-80.30,177.50,2.0827999999999998,1.10,-59.26,-76.65,110.95,1.2319,1.52,-58.02,-76.20,159.68,1.5493999999999999,2.16,-58.45,-76.57,160.43,1.778,2.04,-56.65,-76.51,179.08,2.0637499999999998,1.41,-56.96,-80.13,116.91,1.1302999999999999,1.19,-57.80,-76.71,154.00,1.47955
1.77,-58.99,-72.60,195.62,1.8288,2.42,-58.29,-76.61,261.12,2.0827999999999998,1.20,-60.13,-75.66,156.21,1.2319,1.49,-56.60,-73.55,193.50,1.5493999999999999,1.90,-55.55,-74.22,163.61,1.778,2.17,-56.31,-78.04,140.82,2.0637499999999998,1.39,-57.70,-73.88,141.97,1.1302999999999999,1.28,-64.37,-88.43,139.65,1.47955
1.69,-59.09,-74.24,185.12,1.8288,2.17,-60.86,-93.03,69.00,2.0827999999999998,1.21,-58.93,-74.39,231.05,1.2319,1.43,-58.71,-77.73,176.29,1.5493999999999999,1.80,-59.04,-76.90,208.10,1.778,2.04,-57.33,-77.84,114.81,2.0637499999999998,1.36,-56.48,-77.98,142.39,1.1302999999999999,1.34,-64.35,-88.53,151.95,1.47955
1.77,-59.81,-76.71,154.71,1.8288,1.98,-60.16,-75.69,217.05,2.0827999999999998,1.17,-58.61,-72.48,170.82,1.2319,1.43,-57.70,-75.74,187.25,1.5493999999999999,1.75,-58.72,-75.95,160.79,1.778,1.98,-57.89,-79.87,114.81,2.0637499999999998,1.35,-57.40,-74.28,158.93,1.1302999999999999,1.26,-61.68,-84.98,115.00,1.47955
1.96,-60.73,-75.85,154.54,1.8288,2.06,-62.68,-88.48,81.55,2.0827999999999998,1.16,-58.78,-76.07,140.41,1.2319,1.46,-58.45,-79.03,200.25,1.5493999999999999,1.90,-59.79,-75.62,187.96,1.778,1.87,-56.88,-73.47,118.37,2.0637499999999998,1.44,-57.89,-77.63,151.54,1.1302999999999999,1.31,-59.26,-89.35,87.32,1.47955
1.97,-61.23,-89.71,91.50,1.8288,2.03,-60.61,-80.26,152.29,2.0827999999999998,1.12,-57.74,-74.87,166.68,1.2319,1.46,-57.87,-77.15,133.78,1.5493999999999999,2.09,-63.82,-89.01,130.67,1.778,1.84,-57.66,-75.85,76.88,2.0637499999999998,1.40,-59.39,-88.42,61.00,1.1302999999999999,1.09,-62.71,-94.90,34.63,1.47955
1.89,-62.47,-94.26,45.32,1.8288,1.98,-58.07,-77.50,216.90,2.0827999999999998,1.10,-57.27,-75.42,143.28,1.2319,1.41,-56.94,-74.99,140.22,1.5493999999999999,1.81,-59.91,-76.38,201.70,1.778,1.84,-57.02,-78.44,99.93,2.0637499999999998,1.39,-57.62,-84.12,93.61,1.1302999999999999,1.11,-58.19,-75.25,165.04,1.47955
1.84,-64.02,-93.32,67.05,1.8288,1.87,-59.84,-77.04,182.46,2.0827999999999998,1.13,-58.35,-77.64,105.78,1.2319,1.44,-56.54,-74.23,190.21,1.5493999999999999,1.84,-59.46,-77.02,180.87,1.778,1.85,-55.29,-74.35,113.69,2.0637499999999998,1.34,-57.67,-77.39,138.54,1.1302999999999999,1.11,-59.90,-77.87,148.29,1.47955
1.89,-60.93,-76.84,178.04,1.8288,1.92,-58.13,-76.92,178.00,2.0827999999999998,1.10,-60.88,-76.22,186.50,1.2319,1.43,-56.41,-77.82,153.00,1.5493999999999999,1.92,-58.70,-77.24,177.42,1.778,1.89,-56.35,-74.63,126.33,2.0637499999999998,1.35,-57.56,-76.69,158.79,1.1302999999999999,1.08,-58.62,-74.67,223.75,1.47955
1.85,-60.51,-76.87,174.21,1.8288,1.91,-56.14,-77.80,170.87,2.0827999999999998,1.10,-57.73,-78.11,173.17,1.2319,1.53,-58.62,-77.08,139.21,1.5493999999999999,2.04,-60.07,-75.58,224.15,1.778,1.87,-55.76,-74.58,84.48,2.0637499999999998,1.37,-57.59,-74.50,185.33,1.1302999999999999,1.12,-59.54,-76.58,167.04,1.47955
1.99,-61.35,-76.40,180.92,1.8288,1.96,-57.42,-79.59,199.50,2.0827999999999998,1.08,-57.28,-76.77,180.42,1.2319,1.64,-58.84,-82.69,119.68,1.5493999999999999,1.91,-60.54,-75.43,191.71,1.778,1.88,-54.93,-74.73,114.18,2.0637499999999998,1.40,-58.58,-84.21,86.19,1.1302999999999999,1.07,-60.73,-77.40,214.20,1.47955
2.06,-59.86,-75.13,160.79,1.8288,1.97,-60.28,-76.99,199.85,2.0827999999999998,1.13,-58.84,-76.38,121.17,1.2319,1.56,-57.17,-78.53,162.12,1.5493999999999999,1.90,-59.12,-72.62,235.70,1.778,1.83,-56.20,-75.52,85.81,2.0637499999999998,1.33,-57.56,-94.17,37.00,1.1302999999999999,1.18,-60.50,-78.14,259.31,1.47955
1.92,-61.45,-76.30,184.17,1.8288,2.05,-56.23,-79.63,199.65,2.0827999999999998,1.09,-59.06,-74.22,224.90,1.2319,1.45,-55.83,-75.49,181.75,1.5493999999999999,1.96,-57.96,-73.37,141.03,1.778,1.85,-55.95,-74.66,138.75,2.0637499999999998,1.33,-58.13,-89.91,6.12,1.1302999999999999,1.19,-60.73,-91.48,52.25,1.47955
1.93,-60.18,-74.33,143.56,1.8288,1.98,-57.72,-76.23,181.33,2.0827999999999998,1.12,-57.43,-78.03,130.28,1.2319,1.42,-58.27,-73.88,194.54,1.5493999999999999,1.97,-58.68,-74.13,161.54,1.778,1.86,-54.88,-72.93,117.10,2.0637499999999998,1.42,-59.50,-91.63,99.42,1.1302999999999999,1.44,-60.52,-98.55,27.90,1.47955
2.00,-59.38,-77.50,151.75,1.8288,1.91,-59.82,-72.32,168.93,2.0827999999999998,1.13,-59.98,-74.28,126.25,1.2319,1.42,-59.72,-74.63,187.79,1.5493999999999999,2.28,-57.91,-76.59,140.97,1.778,1.86,-55.93,-75.49,141.53,2.0637499999999998,1.42,-59.10,-82.93,142.89,1.1302999999999999,1.13,-65.73,-88.47,95.10,1.47955
2.10,-61.83,-86.14,112.55,1.8288,1.90,-56.99,-74.75,225.75,2.0827999999999998,1.18,-58.30,-75.12,128.59,1.2319,1.45,-56.18,-75.37,159.54,1.5493999999999999,1.89,-60.36,-77.12,163.29,1.778,2.02,-57.87,-81.38,118.69,2.0637499999999998,1.52,-60.91,-81.37,163.00,1.1302999999999999,1.46,-60.11,-93.33,53.05,1.47955
2.01,-59.43,-72.94,236.35,1.8288,2.07,-57.00,-79.00,213.25,2.0827999999999998,1.32,-57.89,-77.27,154.67,1.2319,1.62,-58.17,-75.85,159.11,1.5493999999999999,1.98,-57.40,-74.30,196.17,1.778,1.87,-55.34,-76.70,141.07,2.0637499999999998,1.87,-61.46,-81.46,152.92,1.1302999999999999,1.17,-62.81,-96.58,50.95,1.47955
1.73,-60.45,-73.44,145.34,1.8288,2.00,-59.59,-78.99,162.92,2.0827999999999998,1.22,-65.49,-88.83,105.67,1.2319,1.51,-60.16,-77.55,129.44,1.5493999999999999,1.63,-60.34,-74.57,128.97,1.778,1.85,-54.15,-72.81,167.82,2.0637499999999998,1.40,-59.08,-75.76,155.43,1.1302999999999999,1.20,-61.63,-88.69,125.37,1.47955
1.82,-57.63,-75.27,157.14,1.8288,2.11,-58.68,-84.99,135.71,2.0827999999999998,1.20,-64.06,-79.92,208.30,1.2319,1.53,-63.65,-89.07,120.46,1.5493999999999999,1.62,-57.90,-73.30,143.22,1.778,1.96,-54.71,-76.76,133.62,2.0637499999999998,1.30,-58.76,-77.26,131.22,1.1302999999999999,1.13,-60.75,-77.57,150.68,1.47955
1.96,-58.24,-75.75,147.07,1.8288,2.07,-57.43,-77.80,175.54,2.0827999999999998,1.31,-60.98,-77.30,179.75,1.2319,1.49,-61.24,-75.77,223.45,1.5493999999999999,1.89,-59.02,-83.14,145.17,1.778,1.98,-54.86,-75.14,162.75,2.0637499999999998,1.36,-57.83,-75.02,157.64,1.1302999999999999,1.13,-61.06,-74.71,185.00,1.47955
1.91,-58.36,-75.06,154.25,1.8288,2.04,-57.24,-76.74,214.05,2.0827999999999998,1.24,-58.57,-73.93,82.48,1.2319,1.48,-57.67,-77.83,174.46,1.5493999999999999,1.92,-59.31,-73.10,228.55,1.778,1.94,-57.42,-74.88,161.61,2.0637499999999998,1.80,-58.98,-78.14,147.04,1.1302999999999999,1.18,-61.73,-75.71,155.79,1.47955
1.76,-58.36,-74.02,185.58,1.8288,2.16,-58.95,-78.76,192.10,2.0827999999999998,1.14,-59.69,-73.58,145.19,1.2319,1.48,-57.22,-76.03,158.00,1.5493999999999999,1.80,-56.33,-74.77,191.75,1.778,1.90,-57.14,-78.03,131.47,2.0637499999999998,1.68,-59.95,-80.58,208.70,1.1302999999999999,1.29,-62.14,-89.25,80.06,1.47955
1.64,-59.33,-77.11,208.70,1.8288,2.78,-60.44,-75.77,274.81,2.0827999999999998,1.10,-59.01,-74.68,144.12,1.2319,1.44,-57.46,-75.16,224.80,1.5493999999999999,1.73,-56.78,-76.61,157.11,1.778,1.99,-57.34,-74.62,137.72,2.0637499999999998,1.82,-59.56,-76.67,181.96,1.1302999999999999,1.13,-62.22,-93.85,62.29,1.47955
1.67,-58.64,-74.42,192.83,1.8288,2.62,-60.84,-86.65,233.12,2.0827999999999998,1.11,-58.61,-72.75,127.47,1.2319,1.38,-57.22,-75.30,187.17,1.5493999999999999,1.65,-55.77,-75.78,159.00,1.778,2.09,-56.03,-75.57,135.06,2.0637499999999998,1.31,-59.08,-95.64,55.63,1.1302999999999999,1.11,-64.24,-90.41,83.32,1.47955
1.67,-59.67,-74.44,185.37,1.8288,2.25,-64.37,-83.75,231.75,2.0827999999999998,1.12,-60.34,-73.90,126.94,1.2319,1.48,-58.93,-76.71,183.83,1.5493999999999999,1.67,-56.80,-74.43,162.50,1.778,2.38,-55.98,-76.00,135.59,2.0637499999999998,1.85,-58.88,-90.72,36.75,1.1302999999999999,1.28,-65.23,-83.33,191.70,1.47955
1.69,-58.54,-78.80,109.89,1.8288,2.22,-61.76,-89.47,118.12,2.0827999999999998,1.22,-57.23,-74.03,164.96,1.2319,1.47,-62.94,-79.07,203.65,1.5493999999999999,1.99,-58.00,-76.11,153.61,1.778,2.07,-58.08,-79.96,149.18,2.0637499999999998,1.99,-58.57,-88.28,56.00,1.1302999999999999,1.16,-62.22,-79.10,193.70,1.47955
1.81,-58.50,-74.94,158.00,1.8288,2.36,-60.02,-76.25,208.95,2.0827999999999998,1.29,-59.71,-78.92,121.91,1.2319,1.59,-63.81,-87.32,168.55,1.5493999999999999,1.77,-58.42,-76.07,128.16,1.778,2.02,-58.00,-76.96,139.84,2.0637499999999998,1.34,-60.17,-93.44,30.12,1.1302999999999999,1.13,-61.30,-75.48,225.30,1.47955
1.89,-57.68,-74.70,133.72,1.8288,2.25,-58.94,-82.43,184.50,2.0827999999999998,1.40,-63.02,-84.03,155.83,1.2319,2.13,-61.89,-86.64,126.67,1.5493999999999999,1.69,-56.63,-73.67,163.71,1.778,1.99,-56.10,-74.44,158.61,2.0637499999999998,1.40,-60.31,-89.49,92.39,1.1302999999999999,1.18,-63.89,-77.53,200.55,1.47955
1.71,-56.95,-73.42,189.75,1.8288,2.02,-59.59,-88.33,51.81,2.0827999999999998,1.31,-62.93,-84.69,131.08,1.2319,2.28,-60.01,-81.62,112.28,1.5493999999999999,1.64,-59.99,-72.51,168.64,1.778,1.94,-55.59,-76.40,131.84,2.0637499999999998,1.43,-59.36,-82.20,116.62,1.1302999999999999,1.22,-63.71,-89.55,90.82,1.47955
1.68,-57.70,-76.62,146.61,1.8288,2.33,-58.47,-92.75,29.62,2.0827999999999998,1.29,-64.49,-82.03,172.65,1.2319,2.10,-63.56,-88.47,142.35,1.5493999999999999,1.63,-56.42,-77.42,124.19,1.778,1.89,-56.92,-78.66,124.62,2.0637499999999998,1.49,-62.36,-95.20,64.45,1.1302999999999999,1.47,-63.57,-88.73,129.25,1.47955
1.56,-63.65,-93.04,31.65,1.8288,2.26,-57.91,-76.29,211.45,2.0827999999999998,1.14,-55.49,-74.68,166.25,1.2319,1.58,-64.45,-88.42,150.10,1.5493999999999999,1.66,-62.35,-74.70,188.21,1.778,1.88,-56.12,-72.69,167.64,2.0637499999999998,1.38,-60.20,-81.66,164.17,1.1302999999999999,1.07,-64.51,-77.02,199.80,1.47955
1.67,-57.79,-76.90,181.33,1.8288,2.20,-61.33,-80.16,186.80,2.0827999999999998,1.10,-59.64,-76.18,271.56,1.2319,1.47,-58.56,-78.14,216.90,1.5493999999999999,1.62,-60.78,-77.70,199.05,1.778,1.87,-56.09,-76.77,159.14,2.0637499999999998,1.40,-60.81,-85.62,119.75,1.1302999999999999,1.05,-62.65,-76.47,182.21,1.47955
1.65,-58.56,-74.09,149.50,1.8288,2.22,-63.01,-93.10,96.50,2.0827999999999998,1.11,-58.63,-76.01,187.46,1.2319,1.47,-61.46,-83.22,194.75,1.5493999999999999,1.66,-58.66,-75.93,174.58,1.778,1.88,-55.74,-74.46,142.50,2.0637499999999998,1.40,-59.79,-87.29,144.46,1.1302999999999999,1.12,-61.11,-75.33,155.32,1.47955
1.65,-59.24,-73.00,168.86,1.8288,2.55,-59.79,-79.90,244.12,2.0827999999999998,1.16,-57.44,-74.54,85.37,1.2319,1.53,-60.27,-79.39,200.70,1.5493999999999999,1.69,-57.85,-76.61,183.33,1.778,1.87,-56.92,-73.60,144.31,2.0637499999999998,1.41,-59.31,-89.06,83.50,1.1302999999999999,1.17,-62.01,-76.24,180.33,1.47955
1.69,-57.66,-72.65,166.75,1.8288,2.33,-58.81,-80.99,153.04,2.0827999999999998,1.17,-57.43,-76.37,160.68,1.2319,1.50,-60.99,-79.97,165.25,1.5493999999999999,1.76,-58.96,-73.63,227.55,1.778,1.90,-56.62,-74.42,126.64,2.0637499999999998,1.42,-59.72,-88.24,125.37,1.1302999999999999,1.21,-62.99,-82.21,163.17,1.47955
1.72,-59.39,-75.36,133.78,1.8288,2.27,-57.88,-75.86,216.80,2.0827999999999998,1.18,-58.60,-76.62,129.78,1.2319,1.47,-60.80,-76.37,218.75,1.5493999999999999,1.98,-58.25,-74.43,191.58,1.778,1.94,-57.96,-75.32,126.14,2.0637499999999998,1.43,-58.32,-90.33,80.54,1.1302999999999999,1.21,-63.87,-77.77,194.55,1.47955
1.83,-58.55,-73.60,115.68,1.8288,2.29,-57.32,-74.10,228.45,2.0827999999999998,1.17,-57.67,-74.63,163.96,1.2319,1.44,-62.87,-79.39,111.53,1.5493999999999999,1.87,-60.68,-76.26,131.69,1.778,1.97,-58.21,-75.50,155.75,2.0637499999999998,1.42,-59.53,-89.02,112.46,1.1302999999999999,1.14,-63.10,-79.70,196.60,1.47955
1.85,-58.56,-73.12,143.50,1.8288,2.18,-58.15,-75.54,269.87,2.0827999999999998,1.23,-61.08,-74.90,182.83,1.2319,1.46,-60.99,-75.97,122.14,1.5493999999999999,1.75,-57.52,-74.86,184.96,1.778,1.98,-57.87,-76.36,159.50,2.0637499999999998,1.47,-58.18,-82.91,132.43,1.1302999999999999,1.13,-61.09,-77.05,214.00,1.47955
1.86,-57.68,-73.15,163.54,1.8288,2.18,-59.04,-77.73,199.90,2.0827999999999998,1.25,-64.18,-75.66,159.36,1.2319,1.44,-60.01,-76.03,121.56,1.5493999999999999,1.70,-57.74,-78.02,172.71,1.778,2.01,-58.69,-82.80,161.17,2.0637499999999998,1.42,-57.40,-79.19,125.69,1.1302999999999999,1.15,-61.36,-73.91,188.50,1.47955
1.82,-57.71,-74.82,225.45,1.8288,2.29,-58.71,-78.60,182.25,2.0827999999999998,1.33,-64.09,-77.48,212.95,1.2319,1.48,-59.82,-76.08,184.75,1.5493999999999999,1.65,-58.40,-75.32,125.56,1.778,2.08,-56.81,-85.59,95.72,2.0637499999999998,1.37,-59.58,-77.77,125.16,1.1302999999999999,1.17,-62.08,-78.23,151.86,1.47955
1.79,-58.22,-74.88,165.96,1.8288,2.30,-58.30,-79.83,193.15,2.0827999999999998,1.26,-63.75,-74.75,224.55,1.2319,1.57,-60.84,-87.31,150.05,1.5493999999999999,1.72,-59.43,-75.87,182.00,1.778,2.11,-57.36,-82.86,129.12,2.0637499999999998,1.52,-59.97,-82.75,129.75,1.1302999999999999,1.20,-63.80,-79.91,161.71,1.47955
1.86,-58.21,-74.91,269.19,1.8288,2.62,-59.03,-75.30,216.10,2.0827999999999998,1.20,-60.33,-73.35,197.50,1.2319,1.59,-62.20,-91.39,97.95,1.5493999999999999,1.93,-58.49,-76.94,115.61,1.778,2.16,-57.17,-86.78,94.58,2.0637499999999998,1.64,-59.49,-89.67,91.54,1.1302999999999999,1.33,-64.18,-88.22,118.67,1.47955
2.00,-58.52,-75.29,152.89,1.8288,2.50,-57.31,-76.95,175.25,2.0827999999999998,1.14,-59.33,-73.13,289.87,1.2319,1.62,-63.19,-88.44,197.44,1.5493999999999999,1.74,-59.77,-82.59,130.04,1.778,2.72,-55.12,-75.32,122.94,2.0637499999999998,1.78,-59.43,-86.05,104.12,1.1302999999999999,1.11,-64.98,-95.04,47.30,1.47955
1.82,-59.49,-75.39,226.50,1.8288,2.45,-56.36,-76.52,217.50,2.0827999999999998,1.12,-58.63,-75.68,155.00,1.2319,1.71,-59.32,-86.19,135.04,1.5493999999999999,1.80,-56.00,-74.67,143.81,1.778,2.01,-56.40,-79.60,151.75,2.0637499999999998,1.55,-58.84,-83.62,112.54,1.1302999999999999,1.08,-62.59,-88.24,155.95,1.47955
1.70,-58.52,-77.23,158.37,1.8288,2.06,-59.55,-90.44,91.60,2.0827999999999998,1.13,-57.98,-73.78,191.37,1.2319,1.60,-59.01,-76.88,150.64,1.5493999999999999,1.64,-56.09,-74.88,132.69,1.778,1.88,-55.69,-73.90,105.18,2.0637499999999998,1.40,-58.71,-80.77,133.17,1.1302999999999999,1.08,-63.49,-78.28,196.80,1.47955
1.62,-58.65,-77.59,266.06,1.8288,1.99,-60.16,-77.85,213.10,2.0827999999999998,1.18,-55.67,-76.12,139.72,1.2319,1.39,-57.86,-73.39,227.10,1.5493999999999999,2.16,-60.68,-76.59,172.71,1.778,1.95,-56.85,-74.64,163.82,2.0637499999999998,1.40,-59.51,-79.21,167.29,1.1302999999999999,1.17,-63.97,-77.04,210.00,1.47955
1.69,-59.65,-80.22,210.06,1.8288,2.08,-61.23,-76.66,263.19,2.0827999999999998,1.27,-60.90,-81.19,203.50,1.2319,1.43,-59.04,-76.30,187.33,1.5493999999999999,1.85,-58.92,-75.46,168.25,1.778,2.11,-62.16,-90.07,134.35,2.0637499999999998,1.64,-60.43,-76.59,155.39,1.1302999999999999,1.38,-64.05,-84.63,137.20,1.47955
2.04,-60.97,-77.75,204.05,1.8288,2.38,-59.09,-76.77,250.75,2.0827999999999998,1.64,-61.78,-77.01,211.00,1.2319,1.58,-63.85,-82.63,193.85,1.5493999999999999,1.67,-57.33,-74.43,226.95,1.778,1.98,-58.28,-81.26,117.06,2.0637499999999998,1.37,-60.47,-91.64,81.79,1.1302999999999999,1.02,-65.58,-99.98,30.50,1.47955
1.87,-58.71,-73.98,192.50,1.8288,2.55,-57.43,-73.80,223.10,2.0827999999999998,1.34,-59.88,-75.74,155.82,1.2319,1.51,-61.61,-79.89,169.37,1.5493999999999999,1.62,-58.27,-73.22,145.31,1.778,2.02,-55.52,-79.94,119.72,2.0637499999999998,1.29,-60.48,-78.06,143.25,1.1302999999999999,1.27,-59.51,-82.56,118.14,1.47955
1.88,-56.10,-75.60,183.87,1.8288,2.17,-60.54,-88.05,125.35,2.0827999999999998,1.28,-61.82,-76.22,202.30,1.2319,1.48,-60.83,-77.78,181.50,1.5493999999999999,1.71,-58.67,-74.66,116.11,1.778,1.94,-55.29,-76.04,135.62,2.0637499999999998,1.30,-55.38,-76.85,146.59,1.1302999999999999,1.22,-58.02,-76.91,150.75,1.47955
2.06,-58.49,-89.44,62.32,1.8288,2.16,-60.29,-80.74,207.10,2.0827999999999998,1.41,-67.06,-94.55,62.05,1.2319,1.50,-59.49,-79.22,170.21,1.5493999999999999,1.99,-58.06,-74.12,142.78,1.778,1.96,-56.23,-74.50,162.21,2.0637499999999998,1.34,-56.70,-74.19,145.12,1.1302999999999999,1.18,-61.25,-76.22,120.86,1.47955
1.80,-59.97,-77.50,152.82,1.8288,2.22,-59.92,-80.01,165.21,2.0827999999999998,1.30,-60.91,-80.28,164.21,1.2319,1.50,-58.79,-76.54,181.21,1.5493999999999999,1.76,-59.65,-74.29,189.67,1.778,1.91,-57.37,-75.69,158.36,2.0637499999999998,1.38,-58.60,-74.95,122.36,1.1302999999999999,1.22,-62.60,-82.33,160.87,1.47955
1.78,-58.99,-72.76,232.00,1.8288,2.25,-57.93,-78.84,159.75,2.0827999999999998,1.18,-62.29,-78.23,203.40,1.2319,1.48,-59.33,-75.13,225.30,1.5493999999999999,1.68,-57.30,-74.56,164.14,1.778,1.89,-56.79,-73.70,163.00,2.0637499999999998,1.53,-58.07,-75.25,110.08,1.1302999999999999,1.10,-66.26,-95.11,79.37,1.47955
1.70,-57.97,-74.80,164.93,1.8288,2.17,-60.27,-82.87,177.60,2.0827999999999998,1.16,-58.24,-76.42,176.08,1.2319,1.44,-59.83,-75.32,186.96,1.5493999999999999,1.61,-60.11,-79.02,136.86,1.778,1.85,-56.15,-74.33,119.69,2.0637499999999998,1.59,-57.80,-75.35,156.86,1.1302999999999999,1.12,-62.48,-91.99,86.80,1.47955
1.65,-59.10,-75.42,187.92,1.8288,2.08,-58.21,-79.35,162.79,2.0827999999999998,1.16,-59.51,-72.83,196.96,1.2319,1.45,-59.45,-76.93,157.00,1.5493999999999999,1.59,-56.58,-78.67,120.11,1.778,1.86,-56.82,-75.92,144.39,2.0637499999999998,1.65,-59.94,-89.01,47.71,1.1302999999999999,1.17,-65.43,-89.23,129.85,1.47955
1.68,-59.20,-74.41,159.04,1.8288,2.08,-56.14,-75.89,182.04,2.0827999999999998,1.15,-59.58,-74.87,157.54,1.2319,1.51,-59.35,-81.02,157.46,1.5493999999999999,1.77,-56.84,-76.84,165.92,1.778,1.84,-56.78,-76.24,141.12,2.0637499999999998,1.42,-58.49,-85.24,62.97,1.1302999999999999,1.29,-61.69,-78.33,177.17,1.47955
1.82,-58.23,-76.37,89.84,1.8288,2.07,-56.84,-78.38,203.00,2.0827999999999998,1.18,-58.45,-77.32,94.68,1.2319,1.42,-59.08,-73.53,233.55,1.5493999999999999,1.66,-61.16,-95.19,54.71,1.778,1.97,-55.87,-75.66,102.57,2.0637499999999998,1.42,-56.56,-88.37,40.35,1.1302999999999999,1.26,-64.06,-79.81,250.31,1.47955
1.89,-59.28,-73.61,145.06,1.8288,2.09,-58.77,-75.54,219.20,2.0827999999999998,1.22,-56.01,-72.81,196.42,1.2319,1.40,-60.17,-75.98,180.71,1.5493999999999999,1.73,-61.04,-78.28,164.37,1.778,2.09,-55.57,-77.54,121.06,2.0637499999999998,1.48,-57.31,-79.15,117.69,1.1302999999999999,1.23,-62.21,-80.56,158.62,1.47955
1.91,-57.97,-76.86,204.00,1.8288,1.98,-60.93,-77.42,209.90,2.0827999999999998,1.27,-58.51,-73.02,167.32,1.2319,1.45,-59.06,-74.94,135.75,1.5493999999999999,1.67,-57.00,-75.57,153.61,1.778,2.07,-55.62,-75.52,142.28,2.0637499999999998,1.45,-57.17,-76.55,150.32,1.1302999999999999,1.13,-61.14,-78.49,207.75,1.47955
1.67,-60.23,-76.68,187.96,1.8288,1.96,-56.43,-79.72,212.65,2.0827999999999998,1.28,-57.93,-77.39,151.64,1.2319,1.62,-62.68,-86.60,143.00,1.5493999999999999,1.59,-56.48,-73.85,181.33,1.778,1.91,-55.36,-73.98,128.75,2.0637499999999998,1.74,-59.78,-91.00,83.05,1.1302999999999999,0.93,-66.23,-99.49,39.40,1.47955
1.87,-61.85,-74.66,188.58,1.8288,2.19,-59.43,-76.00,183.08,2.0827999999999998,1.23,-57.76,-77.45,162.37,1.2319,1.36,-60.78,-74.08,163.86,1.5493999999999999,1.76,-56.69,-72.78,164.96,1.778,1.94,-57.15,-75.21,137.69,2.0637499999999998,1.28,-62.56,-76.92,182.67,1.1302999999999999,1.08,-60.18,-74.90,185.62,1.47955
1.58,-58.89,-79.45,154.04,1.8288,1.88,-60.93,-76.03,203.05,2.0827999999999998,1.10,-58.39,-74.57,223.40,1.2319,1.40,-59.07,-75.87,181.29,1.5493999999999999,1.75,-59.86,-75.60,224.95,1.778,1.87,-55.81,-75.05,142.97,2.0637499999999998,1.42,-57.23,-86.45,127.61,1.1302999999999999,1.13,-60.61,-80.27,141.54,1.47955
1.67,-58.48,-73.05,131.06,1.8288,2.01,-59.45,-78.67,184.65,2.0827999999999998,1.11,-56.16,-75.51,188.71,1.2319,1.49,-61.13,-83.65,194.30,1.5493999999999999,1.86,-59.39,-73.80,228.40,1.778,1.85,-56.29,-72.56,147.87,2.0637499999999998,1.38,-57.83,-90.99,56.46,1.1302999999999999,1.24,-62.87,-78.14,267.31,1.47955
