Timestamp, True_X, True_Y, True_Z, Calc_X, Calc_Y, A0_True_Distance, A0_Raw_Dist, A0_RX_Power, A0_FP_Power, A0_Quality, A0_AI_Dist, A0_Final_Filtered_Dist, A1_True_Distance, A1_Raw_Dist, A1_RX_Power, A1_FP_Power, A1_Quality, A1_AI_Dist, A1_Final_Filtered_Dist, A2_True_Distance, A2_Raw_Dist, A2_RX_Power, A2_FP_Power, A2_Quality, A2_AI_Dist, A2_Final_Filtered_Dist, A3_True_Distance, A3_Raw_Dist, A3_RX_Power, A3_FP_Power, A3_Quality, A3_AI_Dist, A3_Final_Filtered_Dist
1776398617.7007554,0.43179999999999996,0.635,0.0,0.3393022464034335,0.8300717610934832,0.7493,0.56,-59.53,-72.47,197.83,0.7568639666388737,0.7614717349863334,1.2572999999999999,1.22,-57.6,-73.76,160.0,1.0773970711755438,1.0764314132121644,2.3241,2.32,-60.32,-85.21,123.29,2.327754890168509,2.3300043971578543,2.4764999999999997,2.32,-57.92,-77.04,150.0,2.4328077187447756,2.434809018366451
1776398617.8903193,0.43179999999999996,0.635,0.0,0.3271785057239142,0.8345425237136528,0.7493,0.58,-59.51,-75.32,226.55,0.7599446213018649,0.7603582652896012,1.2572999999999999,1.2,-57.68,-73.63,141.34,1.0565171935186073,1.0618607983412895,2.3241,2.3,-60.14,-82.37,137.93,2.3384621588927015,2.3370019645508737,2.4764999999999997,2.35,-57.83,-81.96,169.85,2.452449331654128,2.450604139394744
1776398618.0753531,0.43179999999999996,0.635,0.0,0.32837041931444005,0.8494059854305482,0.7493,0.62,-61.17,-76.24,172.42,0.7800636375784542,0.7755413323187369,1.2572999999999999,1.21,-58.18,-77.43,133.91,1.0484109385390317,1.0516443106595064,2.3241,2.29,-59.57,-83.58,132.68,2.3481236326843535,2.3463286496424187,2.4764999999999997,2.3,-57.33,-76.06,159.79,2.4324638093533064,2.43884324681855
1776398618.2487438,0.43179999999999996,0.635,0.0,0.31755781657296756,0.8467760360405319,0.7493,0.56,-58.77,-76.46,185.46,0.7633537907443773,0.7666110513496066,1.2572999999999999,1.21,-57.71,-74.19,145.25,1.0584388568029093,1.0567154442888127,2.3241,2.31,-58.92,-84.41,121.75,2.371866792561123,2.3668380235580293,2.4764999999999997,2.33,-57.62,-78.32,144.39,2.4400243511258015,2.4411952688192353
1776398618.4220066,0.43179999999999996,0.635,0.0,0.33071939277353185,0.8426073231472156,0.7493,0.6,-60.52,-76.41,171.92,0.77178279703905,0.7706749460896057,1.2572999999999999,1.22,-58.62,-75.5,156.64,1.0724798162388043,1.068873557961146,2.3241,2.3,-59.72,-81.41,133.29,2.3477045336116524,2.353476913235364,2.4764999999999997,2.33,-57.06,-75.11,138.16,2.425107136876957,2.4301027767998704
1776398618.6305153,0.43179999999999996,0.635,0.0,0.33537480576134127,0.8308838345841632,0.7493,0.58,-59.65,-72.42,169.68,0.7663164978452803,0.7675250330692014,1.2572999999999999,1.22,-57.01,-73.28,166.68,1.0824311185310416,1.0798510376383346,2.3241,2.26,-59.86,-80.46,118.03,2.329751838440261,2.3358076354840707,2.4764999999999997,2.35,-56.64,-74.98,156.21,2.443635884830217,2.4415514398391935
1776398618.8657622,0.43179999999999996,0.635,0.0,0.32588752094713175,0.832150774092577,0.7493,0.58,-59.18,-77.7,146.39,0.7659073189179052,0.7663377771513712,1.2572999999999999,1.22,-57.59,-72.84,195.08,1.0808367066535403,1.0814681490861,2.3241,2.27,-58.84,-80.24,121.41,2.3576023753293835,2.353033991948265,2.4764999999999997,2.33,-57.38,-80.12,110.89,2.4450596658065886,2.4455979873737914
1776398619.031303,0.43179999999999996,0.635,0.0,0.3301234474216753,0.8348068511599221,0.7493,0.61,-58.84,-74.79,183.71,0.7761876482215188,0.7740894192153155,1.2572999999999999,1.2,-57.81,-72.74,169.46,1.072049111525232,1.0748198524027985,2.3241,2.23,-59.0,-78.81,115.83,2.3344109485557136,2.3392591972800196,2.4764999999999997,2.33,-56.79,-77.18,157.54,2.451286162495926,2.450891664090986
1776398619.2454844,0.43179999999999996,0.635,0.0,0.32934774720594545,0.8437318399457021,0.7493,0.6,-60.1,-76.06,172.87,0.7799438132835267,0.7789556997769945,1.2572999999999999,1.2,-58.11,-72.24,147.62,1.0548794426077952,1.059574839345074,2.3241,2.26,-59.5,-79.98,102.47,2.3378031032556885,2.338228042695551,2.4764999999999997,2.33,-56.51,-75.85,153.57,2.4478941931206446,2.4497163825341155
1776398619.4582407,0.43179999999999996,0.635,0.0,0.33126897771416297,0.8415016609228415,0.7493,0.56,-59.82,-80.08,162.0,0.7624159657994378,0.7664974783893447,1.2572999999999999,1.22,-57.19,-76.42,139.06,1.0573866035459063,1.0575529601299434,2.3241,2.26,-58.93,-77.71,117.86,2.338882423095078,2.3387812401909875,2.4764999999999997,2.3,-57.18,-80.55,160.0,2.4350889404518754,2.439148633831536
1776398619.668135,0.43179999999999996,0.635,0.0,0.333289312292717,0.8439209320259381,0.7493,0.58,-58.4,-74.72,193.58,0.7618509463181878,0.7627572419758513,1.2572999999999999,1.21,-57.57,-75.88,137.75,1.047522745617181,1.0493526977929197,2.3241,2.24,-58.67,-78.13,127.59,2.3339313617618362,2.3350547324623463,2.4764999999999997,2.31,-57.18,-76.48,215.45,2.431911882160235,2.4337763615543127
1776398619.8822403,0.43179999999999996,0.635,0.0,0.3377864749751746,0.8506238994902361,0.7493,0.58,-59.63,-76.95,176.71,0.7656591530617939,0.7647780625799443,1.2572999999999999,1.22,-57.13,-74.45,128.17,1.0388585046628973,1.0405204328255377,2.3241,2.27,-59.88,-81.4,112.19,2.333021134373653,2.3333598382064946,2.4764999999999997,2.31,-57.4,-75.95,136.93,2.4185426284651754,2.4218751542075214
1776398620.07057,0.43179999999999996,0.635,0.0,0.3329257842087897,0.8461748616298098,0.7493,0.59,-58.97,-74.81,188.75,0.7656159471566752,0.7653068216694441,1.2572999999999999,1.2,-57.36,-74.09,142.31,1.0568711288981425,1.0524387636774075,2.3241,2.26,-59.65,-79.41,141.5,2.34593723628803,2.3430248374614697,2.4764999999999997,2.31,-56.58,-77.38,177.87,2.4303119641047592,2.427987183358272
1776398620.2779305,0.43179999999999996,0.635,0.0,0.3361055756754549,0.8510553587542039,0.7493,0.59,-59.32,-75.05,158.5,0.7690114597249967,0.7681164278915446,1.2572999999999999,1.21,-58.27,-77.03,127.72,1.0459298406870026,1.0471709277233106,2.3241,2.25,-57.92,-78.87,129.94,2.3417257861955108,2.3422600775441818,2.4764999999999997,2.31,-56.38,-75.66,127.97,2.4179736586667997,2.4200252803952904
1776398620.4670668,0.43179999999999996,0.635,0.0,0.33494015693536305,0.8477861129090324,0.7493,0.59,-58.99,-74.85,156.29,0.768973078126652,0.7688202264948173,1.2572999999999999,1.21,-58.18,-73.96,141.22,1.0605017122352731,1.0571540236553159,2.3241,2.27,-59.05,-77.83,151.39,2.34931875210558,2.3478815822261567,2.4764999999999997,2.3,-56.75,-78.37,153.43,2.4215607221252347,2.420803258361039
1776398620.6429384,0.43179999999999996,0.635,0.0,0.3477994372094221,0.8549391321619422,0.7493,0.63,-59.11,-76.04,175.87,0.7915205552564406,0.7864252896143058,1.2572999999999999,1.2,-57.29,-74.68,192.58,1.0668907406654444,1.0646961894579052,2.3241,2.26,-58.32,-78.51,128.41,2.344322136989943,2.3454640580163804,2.4764999999999997,2.32,-57.68,-74.67,151.07,2.396370603160622,2.401671024464081
1776398620.8480594,0.43179999999999996,0.635,0.0,0.3388533752414238,0.8543577883224349,0.7493,0.62,-58.41,-72.62,198.21,0.7891400195996288,0.7891538322462055,1.2572999999999999,1.2,-57.55,-72.65,195.37,1.0645287583112486,1.064873632854872,2.3241,2.28,-57.94,-77.73,135.53,2.3538800570272,2.3521941730620743,2.4764999999999997,2.3,-57.36,-78.68,152.92,2.4226813882347256,2.4170552593375407
1776398621.0708125,0.43179999999999996,0.635,0.0,0.33496260817996387,0.8482277663496618,0.7493,0.58,-59.83,-75.17,181.21,0.778636998768834,0.7816411189693211,1.2572999999999999,1.2,-58.01,-75.22,162.89,1.0637024977774463,1.0642480368053937,2.3241,2.25,-58.4,-77.97,134.37,2.344977569427201,2.3469837670297595,2.4764999999999997,2.32,-56.68,-78.55,180.0,2.432768739003796,2.42919639464898
1776398621.2555735,0.43179999999999996,0.635,0.0,0.33054318979126995,0.8346043611755626,0.7493,0.55,-59.91,-78.46,149.43,0.7571599463893088,0.7626538333468544,1.2572999999999999,1.22,-57.22,-72.71,165.43,1.073391853886749,1.0715838268384186,2.3241,2.25,-58.69,-77.63,137.44,2.3431295991990497,2.344102207880002,2.4764999999999997,2.33,-56.25,-79.77,175.87,2.4415371437488727,2.4390704082389862
1776398621.4506328,0.43179999999999996,0.635,0.0,0.3327701626983333,0.8283574563707771,0.7493,0.59,-58.46,-74.15,166.54,0.7616315595993717,0.7613546905475113,1.2572999999999999,1.22,-57.15,-74.39,161.39,1.078350976616845,1.0771505567893047,2.3241,2.24,-58.84,-78.58,127.53,2.331393160444984,2.3342792950533795,2.4764999999999997,2.34,-56.29,-75.3,153.82,2.447568087317827,2.4462995109446055
1776398621.644921,0.43179999999999996,0.635,0.0,0.3219131791342022,0.8325930551195491,0.7493,0.6,-58.7,-72.68,171.75,0.7705177220371402,0.7679350152661761,1.2572999999999999,1.2,-58.28,-78.8,140.5,1.0766392894597174,1.0773337496543536,2.3241,2.28,-57.89,-76.86,153.43,2.357287160375741,2.3517827597459884,2.4764999999999997,2.35,-57.45,-76.64,150.82,2.4572499268989922,2.455593425774067
1776398621.826,0.43179999999999996,0.635,0.0,0.32554472999803263,0.8374868437517993,0.7493,0.58,-60.4,-75.65,150.14,0.7670294517886479,0.7670302462976611,1.2572999999999999,1.21,-57.15,-75.49,161.21,1.0718795407711394,1.073554346558315,2.3241,2.26,-57.65,-77.27,153.0,2.356597976480191,2.355867016051587,2.4764999999999997,2.29,-56.73,-76.54,174.79,2.434818843083405,2.440484580271691
1776398622.0121746,0.43179999999999996,0.635,0.0,0.3255085130025869,0.8347405860239355,0.7493,0.55,-58.96,-75.02,190.87,0.7487324691174728,0.7525851239361973,1.2572999999999999,1.22,-57.96,-75.64,176.08,1.0774267734350562,1.0768620222944543,2.3241,2.28,-58.05,-77.49,157.64,2.368662114461476,2.366194274219768,2.4764999999999997,2.31,-57.37,-77.38,110.75,2.4203272246206198,2.4251820692585957
1776398622.1827083,0.43179999999999996,0.635,0.0,0.33729861960192276,0.8383061217284027,0.7493,0.62,-59.71,-76.0,151.04,0.7770309430061068,0.7707638087333765,1.2572999999999999,1.22,-57.67,-73.21,140.66,1.0662853642181518,1.0690313882940794,2.3241,2.26,-59.18,-77.46,134.59,2.32503848553837,2.33514934226619,2.4764999999999997,2.33,-56.46,-76.84,153.39,2.437624822772518,2.434498829860088
1776398622.3834455,0.43179999999999996,0.635,0.0,0.3376024660932184,0.8415088867562177,0.7493,0.58,-59.49,-77.97,152.21,0.7714565762562606,0.771312855374763,1.2572999999999999,1.19,-57.37,-72.56,196.62,1.065769752450624,1.0665483938702949,2.3241,2.25,-58.02,-78.55,130.81,2.34083735161529,2.3391106317608408,2.4764999999999997,2.31,-56.68,-77.87,131.28,2.4267998087325435,2.428578500193205
1776398622.5805078,0.43179999999999996,0.635,0.0,0.32907541141449204,0.8395088720885094,0.7493,0.59,-59.92,-76.99,169.87,0.7743622814879692,0.7737266440921127,1.2572999999999999,1.21,-57.0,-73.23,164.36,1.0716128936870006,1.0704509367349773,2.3241,2.27,-57.64,-78.47,118.22,2.3493715784658225,2.3468813422807617,2.4764999999999997,2.34,-56.65,-78.01,180.29,2.44744697458838,2.4431140516526475
1776398622.7730849,0.43179999999999996,0.635,0.0,0.3327364412341836,0.8439779821157652,0.7493,0.6,-59.93,-75.51,152.18,0.7758037848467327,0.7754652308213984,1.2572999999999999,1.2,-57.24,-73.44,166.54,1.066202102421593,1.0672488879484938,2.3241,2.26,-57.52,-79.08,129.53,2.3484696164774106,2.3482240260265197,2.4764999999999997,2.3,-57.82,-78.22,135.68,2.4284567634279726,2.4321314143157933
1776398622.9912097,0.43179999999999996,0.635,0.0,0.33445894306473994,0.8413828722904402,0.7493,0.58,-57.77,-73.18,166.96,0.7668824395635522,0.7689293709701179,1.2572999999999999,1.2,-57.12,-73.35,166.96,1.065035952582119,1.0654868415677679,2.3241,2.25,-58.03,-76.53,137.66,2.3415451693870186,2.3431248344427233,2.4764999999999997,2.33,-56.67,-78.49,117.61,2.430154516757523,2.43051066642712
1776398623.2018647,0.43179999999999996,0.635,0.0,0.3370422341131769,0.8424652712736082,0.7493,0.6,-59.41,-74.09,121.39,0.7738797302443279,0.772681697213118,1.2572999999999999,1.21,-57.18,-73.26,167.68,1.0686515443290485,1.0678597332066877,2.3241,2.25,-57.45,-78.72,131.69,2.342697211861042,2.3427010210478993,2.4764999999999997,2.31,-57.12,-76.18,134.0,2.426165603045669,2.4269877456533107
1776398623.409259,0.43179999999999996,0.635,0.0,0.3375760172181485,0.8418014175280373,0.7493,0.57,-58.59,-72.94,167.68,0.7613793518463394,0.7638539663027436,1.2572999999999999,1.2,-58.26,-75.33,138.5,1.0507861280938011,1.0544011287481931,2.3241,2.25,-58.45,-76.06,139.91,2.3270774889064585,2.3303950987514943,2.4764999999999997,2.31,-57.02,-76.5,175.75,2.4321418086147757,2.43077367237656
1776398623.6055987,0.43179999999999996,0.635,0.0,0.3353822601332515,0.8398313076656576,0.7493,0.56,-60.36,-78.7,146.57,0.7549047839079065,0.7565759598129881,1.2572999999999999,1.2,-57.26,-73.83,192.58,1.063629322464765,1.0610535744472163,2.3241,2.28,-57.92,-78.51,131.75,2.3474435787190875,2.343156397762279,2.4764999999999997,2.31,-57.85,-78.74,119.09,2.4194621632858038,2.421935714713833
1776398623.7983465,0.43179999999999996,0.635,0.0,0.3431367207283974,0.8416142268546458,0.7493,0.6,-60.09,-72.51,198.67,0.7675953869298623,0.7645959880633162,1.2572999999999999,1.2,-57.75,-73.26,146.59,1.0526846209426315,1.0544037035011702,2.3241,2.25,-58.69,-76.46,100.16,2.3166519708617934,2.3227835778723063,2.4764999999999997,2.31,-56.56,-75.21,182.21,2.427345008543265,2.4257729221739157
1776398624.0009975,0.43179999999999996,0.635,0.0,0.3443791431932969,0.8479197568615333,0.7493,0.6,-59.64,-73.33,196.04,0.7748729949606374,0.772390817465388,1.2572999999999999,1.2,-58.55,-75.27,158.54,1.0622101249917653,1.0600590471808327,2.3241,2.26,-58.59,-78.62,103.68,2.343076421429228,2.3378917700089827,2.4764999999999997,2.29,-57.59,-75.83,163.5,2.40725628861876,2.411184784201887
1776398624.2232423,0.43179999999999996,0.635,0.0,0.3453247013677999,0.8417443384847515,0.7493,0.56,-59.32,-74.33,192.62,0.7585726831910605,0.7616876379865856,1.2572999999999999,1.2,-58.09,-75.34,184.87,1.063093594270517,1.062307073044559,2.3241,2.25,-58.28,-76.53,110.87,2.3322742920545716,2.333489914875083,2.4764999999999997,2.29,-56.77,-75.37,220.35,2.411315137578338,2.410542532138577
1776398624.4468248,0.43179999999999996,0.635,0.0,0.3368164246853617,0.8373175137695085,0.7493,0.56,-59.89,-75.57,188.29,0.7504201945687703,0.752540715592006,1.2572999999999999,1.19,-58.39,-75.44,184.37,1.057074869759994,1.0582121208253596,2.3241,2.25,-59.04,-78.08,111.11,2.335500829564011,2.334897611615782,2.4764999999999997,2.33,-56.49,-76.39,155.68,2.429675415140297,2.424948253323429
1776398624.623467,0.43179999999999996,0.635,0.0,0.3323704605713692,0.8301930250948257,0.7493,0.54,-61.23,-78.77,167.0,0.7399864084233535,0.7420200282134429,1.2572999999999999,1.21,-57.66,-73.76,164.11,1.0650672111787147,1.0634021749001425,2.3241,2.26,-58.34,-78.2,104.22,2.3392176497481043,2.338174416213078,2.4764999999999997,2.33,-56.54,-75.83,135.97,2.4319536322318984,2.4304454998237404
1776398624.7917655,0.43179999999999996,0.635,0.0,0.3273625729674191,0.8230637673064638,0.7493,0.55,-60.57,-77.6,149.18,0.7367764494014675,0.7372195929433918,1.2572999999999999,1.2,-57.74,-73.0,167.64,1.0640742105873835,1.0639798851384292,2.3241,2.25,-58.11,-76.28,112.03,2.328742009819,2.3309813004679407,2.4764999999999997,2.35,-57.05,-78.5,175.12,2.454801111111557,2.4493874104989994
1776398624.9762118,0.43179999999999996,0.635,0.0,0.3193256405933317,0.8360933520179252,0.7493,0.56,-60.2,-76.39,178.87,0.739126928213369,0.7378001848595205,1.2572999999999999,1.2,-57.36,-72.61,131.22,1.0306576220887576,1.0384469864475545,2.3241,2.28,-58.1,-78.44,95.64,2.342011790852697,2.3392958799862082,2.4764999999999997,2.33,-56.72,-76.38,154.25,2.449681877104977,2.4504570607125893
1776398625.169239,0.43179999999999996,0.635,0.0,0.3302273046318218,0.8296680429660991,0.7493,0.57,-59.16,-73.72,166.43,0.7428239305392387,0.740945272946696,1.2572999999999999,1.21,-57.57,-73.06,146.44,1.0572715607610712,1.0522535306037033,2.3241,2.23,-58.29,-75.2,137.97,2.3214994939524973,2.3255832513423766,2.4764999999999997,2.32,-57.16,-75.87,195.7,2.4425404099747943,2.4450815925727287
1776398625.370361,0.43179999999999996,0.635,0.0,0.3245375547693273,0.8411680638171936,0.7493,0.59,-60.96,-75.29,156.32,0.7581576879581533,0.7537806458682872,1.2572999999999999,1.2,-58.3,-75.32,133.53,1.0418771412748915,1.0441018624029363,2.3241,2.27,-58.08,-77.74,114.17,2.3438044990607567,2.339299219976451,2.4764999999999997,2.33,-56.87,-78.3,149.54,2.4448493181032123,2.4453559071303723
1776398625.6054256,0.43179999999999996,0.635,0.0,0.32761305189366907,0.836229450525495,0.7493,0.56,-60.08,-77.96,152.25,0.7541489312708302,0.7541069552382629,1.2572999999999999,1.21,-56.93,-72.33,149.12,1.0633465232787436,1.0588907282390345,2.3241,2.25,-58.42,-77.6,132.34,2.3429773515523933,2.3424090842510004,2.4764999999999997,2.31,-56.45,-75.65,172.17,2.438193162062138,2.4401232752157003
1776398625.825219,0.43179999999999996,0.635,0.0,0.32199066598744985,0.8314166564302881,0.7493,0.56,-60.55,-77.3,170.17,0.7500225203490154,0.7509434127231923,1.2572999999999999,1.22,-57.28,-73.03,143.28,1.0622441878650468,1.0618206078886823,2.3241,2.25,-58.01,-81.56,124.43,2.3433348048322165,2.3433865023207057,2.4764999999999997,2.36,-57.0,-79.53,143.11,2.456194785108008,2.452840338223813
1776398626.0518248,0.43179999999999996,0.635,0.0,0.32686382084739873,0.8337479461917954,0.7493,0.62,-61.07,-75.92,174.17,0.7737222497318013,0.7686605945042733,1.2572999999999999,1.21,-56.88,-72.57,147.28,1.0685993583276883,1.0675351900082608,2.3241,2.24,-58.01,-78.13,117.09,2.332981140890321,2.3354749960427776,2.4764999999999997,2.34,-57.47,-79.21,162.29,2.4589285146619133,2.45824929937476
1776398626.2430494,0.43179999999999996,0.635,0.0,0.3213468950936785,0.8324641178902399,0.7493,0.56,-61.02,-78.45,172.29,0.7619277121576542,0.7640311447163789,1.2572999999999999,1.22,-57.27,-73.15,141.53,1.064870605389519,1.065987327583362,2.3241,2.27,-57.77,-78.99,114.69,2.342203588764135,2.3405846326411295,2.4764999999999997,2.35,-56.53,-78.09,206.5,2.4645100611049786,2.4637453427133105
1776398626.462862,0.43179999999999996,0.635,0.0,0.3257739901017059,0.8252978520921078,0.7493,0.55,-59.41,-72.63,194.04,0.7451664043566396,0.7496868734535289,1.2572999999999999,1.21,-58.28,-76.93,144.0,1.0630652362845747,1.0640828593788918,2.3241,2.25,-58.43,-76.13,122.44,2.3238141277633786,2.3276109596555883,2.4764999999999997,2.34,-56.5,-79.98,149.0,2.45997457247119,2.461616106412542
