A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance
1.81,-55.68,-90.24,57.00,1.8415,1.58,-57.71,-76.77,181.33,1.6637,1.20,-56.73,-72.97,141.97,1.1938,0.88,-56.64,-75.65,140.07,0.9017
1.80,-57.33,-91.28,85.96,1.8415,1.60,-57.64,-74.69,136.91,1.6637,1.20,-56.37,-73.99,141.72,1.1938,0.94,-56.13,-78.24,139.11,0.9017
1.76,-58.10,-77.46,144.86,1.8415,1.58,-58.03,-75.33,140.25,1.6637,1.20,-58.39,-76.60,110.47,1.1938,0.90,-56.61,-77.22,145.64,0.9017
1.78,-56.81,-92.73,43.31,1.8415,1.59,-57.08,-74.68,176.42,1.6637,1.21,-56.67,-74.01,126.58,1.1938,0.90,-56.63,-78.58,144.18,0.9017
1.89,-57.54,-88.44,84.57,1.8415,1.56,-58.36,-74.91,159.14,1.6637,1.19,-57.36,-74.54,160.07,1.1938,0.92,-56.52,-76.45,147.68,0.9017
1.81,-58.11,-89.88,76.57,1.8415,1.57,-57.61,-75.38,138.72,1.6637,1.18,-58.76,-76.78,123.00,1.1938,0.89,-55.72,-78.44,166.96,0.9017
1.84,-57.60,-88.03,76.91,1.8415,1.55,-57.86,-74.34,224.65,1.6637,1.19,-57.32,-76.97,109.65,1.1938,0.88,-56.27,-75.64,166.87,0.9017
2.06,-56.93,-77.41,170.71,1.8415,1.64,-57.46,-75.69,185.33,1.6637,1.20,-57.90,-79.03,136.18,1.1938,0.88,-56.48,-74.48,132.66,0.9017
1.94,-57.01,-91.28,42.43,1.8415,1.60,-57.81,-75.99,153.29,1.6637,1.22,-58.41,-79.62,112.22,1.1938,0.88,-56.38,-78.17,147.50,0.9017
2.19,-57.37,-79.37,139.39,1.8415,1.61,-57.52,-77.69,151.75,1.6637,1.18,-55.95,-76.86,122.03,1.1938,0.89,-56.47,-75.64,123.53,0.9017
1.78,-58.03,-91.31,55.18,1.8415,1.56,-56.92,-78.31,151.46,1.6637,1.21,-56.86,-73.84,143.81,1.1938,0.89,-56.72,-79.40,121.75,0.9017
2.02,-57.44,-79.19,144.79,1.8415,1.57,-56.73,-78.35,176.79,1.6637,1.17,-56.53,-73.05,124.89,1.1938,0.87,-55.80,-78.45,143.32,0.9017
2.00,-58.99,-80.20,142.29,1.8415,1.60,-57.20,-74.75,183.58,1.6637,1.19,-57.24,-77.34,122.08,1.1938,0.93,-55.66,-77.58,144.18,0.9017
2.11,-58.05,-89.53,70.33,1.8415,1.56,-58.12,-78.48,151.64,1.6637,1.20,-57.07,-76.32,139.22,1.1938,0.93,-56.14,-76.68,151.32,0.9017
1.94,-57.56,-77.61,144.71,1.8415,1.57,-57.48,-77.28,125.91,1.6637,1.20,-58.16,-78.08,132.41,1.1938,0.86,-56.75,-76.30,175.04,0.9017
2.20,-57.90,-78.64,149.21,1.8415,1.57,-57.04,-77.04,183.37,1.6637,1.21,-57.12,-75.91,138.78,1.1938,0.87,-56.92,-75.82,153.14,0.9017
2.07,-56.85,-90.45,46.11,1.8415,1.57,-57.82,-75.28,144.50,1.6637,1.20,-58.29,-77.38,110.75,1.1938,0.85,-56.83,-76.69,177.17,0.9017
2.18,-57.46,-81.87,90.12,1.8415,1.58,-57.14,-77.28,151.89,1.6637,1.20,-58.55,-76.62,150.50,1.1938,0.86,-56.62,-75.27,140.54,0.9017
2.16,-57.58,-79.08,136.79,1.8415,1.60,-57.96,-77.02,154.32,1.6637,1.20,-58.01,-75.48,136.81,1.1938,0.87,-56.51,-78.30,144.86,0.9017
2.10,-57.21,-78.05,128.09,1.8415,1.54,-57.55,-79.21,146.86,1.6637,1.19,-58.64,-75.20,135.69,1.1938,0.90,-57.05,-76.96,147.96,0.9017
2.10,-58.07,-79.58,148.96,1.8415,1.56,-57.51,-74.82,129.69,1.6637,1.17,-57.19,-73.62,127.44,1.1938,0.87,-57.02,-75.81,168.33,0.9017
2.09,-57.52,-89.56,59.89,1.8415,1.58,-58.07,-77.37,139.14,1.6637,1.19,-57.96,-79.26,119.00,1.1938,0.89,-56.90,-76.24,153.07,0.9017
1.92,-58.02,-83.33,114.81,1.8415,1.57,-57.96,-77.27,152.25,1.6637,1.20,-57.17,-76.02,123.22,1.1938,0.86,-56.67,-79.33,161.83,0.9017
2.09,-58.39,-88.21,67.94,1.8415,1.55,-58.52,-77.92,133.36,1.6637,1.19,-57.67,-76.58,132.50,1.1938,0.86,-57.19,-78.63,170.08,0.9017
1.78,-58.70,-89.80,66.79,1.8415,1.58,-58.24,-76.73,150.46,1.6637,1.20,-58.01,-76.67,124.37,1.1938,0.87,-56.63,-75.53,131.75,0.9017
1.74,-58.74,-90.42,69.96,1.8415,1.56,-58.34,-75.78,184.46,1.6637,1.19,-56.95,-74.20,160.75,1.1938,0.87,-56.96,-81.39,193.60,0.9017
1.76,-57.62,-90.40,71.25,1.8415,1.55,-58.43,-75.81,183.83,1.6637,1.20,-58.12,-75.77,145.75,1.1938,0.88,-56.93,-76.59,147.68,0.9017
1.78,-57.75,-91.09,52.93,1.8415,1.55,-58.28,-75.90,157.61,1.6637,1.22,-56.47,-73.42,127.06,1.1938,0.87,-56.72,-74.47,174.92,0.9017
2.00,-56.76,-90.65,60.18,1.8415,1.53,-58.36,-76.39,218.05,1.6637,1.20,-57.39,-79.64,106.94,1.1938,0.89,-56.38,-77.69,130.59,0.9017
1.76,-58.91,-85.69,124.18,1.8415,1.51,-58.65,-78.21,176.96,1.6637,1.20,-56.63,-77.51,121.28,1.1938,0.87,-56.29,-75.00,153.36,0.9017
1.91,-57.85,-87.76,78.14,1.8415,1.51,-58.63,-77.77,151.18,1.6637,1.22,-57.64,-78.03,114.19,1.1938,0.90,-55.84,-75.27,117.39,0.9017
1.80,-58.17,-88.36,64.78,1.8415,1.50,-58.44,-78.13,167.25,1.6637,1.22,-56.58,-76.37,118.61,1.1938,0.86,-56.61,-76.85,140.04,0.9017
2.01,-58.29,-88.84,73.89,1.8415,1.55,-58.38,-77.25,213.00,1.6637,1.22,-57.15,-76.39,127.97,1.1938,0.90,-56.48,-78.13,167.12,0.9017
1.72,-58.39,-88.97,65.16,1.8415,1.57,-58.97,-76.95,180.71,1.6637,1.20,-56.28,-74.86,121.39,1.1938,0.89,-56.27,-79.96,134.68,0.9017
1.78,-58.70,-89.05,72.54,1.8415,1.56,-59.31,-78.75,132.64,1.6637,1.20,-56.25,-74.06,113.87,1.1938,0.87,-56.22,-75.76,141.93,0.9017
1.73,-58.35,-89.51,65.79,1.8415,1.53,-59.13,-79.20,158.42,1.6637,1.21,-56.79,-75.31,118.47,1.1938,0.93,-56.09,-77.34,138.14,0.9017
1.73,-58.33,-89.22,70.32,1.8415,1.54,-58.49,-77.32,181.46,1.6637,1.18,-57.03,-75.18,117.94,1.1938,0.88,-56.49,-79.33,163.92,0.9017
1.72,-58.32,-89.40,75.12,1.8415,1.53,-58.95,-74.26,151.07,1.6637,1.20,-56.53,-74.43,126.75,1.1938,0.87,-56.42,-76.15,130.34,0.9017
1.78,-59.58,-89.18,85.75,1.8415,1.54,-58.70,-79.57,175.75,1.6637,1.21,-56.58,-75.05,141.28,1.1938,0.85,-56.79,-79.24,137.96,0.9017
1.73,-58.86,-89.40,77.46,1.8415,1.54,-58.56,-78.71,131.31,1.6637,1.22,-58.25,-77.02,133.91,1.1938,0.88,-56.37,-76.89,169.21,0.9017
1.75,-57.87,-88.40,80.00,1.8415,1.53,-58.74,-79.47,149.68,1.6637,1.20,-56.46,-76.30,124.94,1.1938,0.89,-57.07,-76.63,134.47,0.9017
1.77,-58.18,-88.20,72.06,1.8415,1.53,-58.53,-75.21,186.83,1.6637,1.19,-56.76,-73.23,113.93,1.1938,0.90,-56.83,-78.79,118.94,0.9017
1.89,-58.58,-88.31,88.42,1.8415,1.55,-58.59,-76.48,157.04,1.6637,1.19,-56.67,-73.54,113.75,1.1938,0.88,-56.57,-78.13,113.81,0.9017
1.78,-57.38,-91.13,55.54,1.8415,1.56,-58.66,-78.61,162.08,1.6637,1.21,-57.40,-75.68,135.44,1.1938,0.86,-56.41,-76.65,122.19,0.9017
1.95,-57.41,-90.66,61.82,1.8415,1.56,-58.45,-75.92,157.36,1.6637,1.19,-58.01,-76.96,121.47,1.1938,0.89,-56.95,-76.32,126.31,0.9017
1.77,-57.79,-90.57,56.11,1.8415,1.54,-58.74,-78.62,151.04,1.6637,1.20,-57.96,-77.98,135.75,1.1938,0.91,-56.80,-77.74,146.29,0.9017
1.99,-56.87,-89.60,66.54,1.8415,1.53,-58.92,-77.84,177.54,1.6637,1.21,-58.29,-75.77,110.19,1.1938,0.89,-56.74,-78.38,108.17,0.9017
1.97,-58.10,-89.65,52.72,1.8415,1.53,-58.56,-78.44,152.54,1.6637,1.19,-57.10,-74.13,143.37,1.1938,0.91,-57.14,-80.82,119.94,0.9017
1.80,-58.15,-89.19,64.68,1.8415,1.54,-58.50,-74.82,140.81,1.6637,1.18,-58.09,-75.96,109.28,1.1938,0.88,-56.76,-75.77,125.91,0.9017
2.13,-59.28,-82.62,151.29,1.8415,1.59,-58.45,-78.85,173.50,1.6637,1.22,-56.35,-75.46,135.69,1.1938,0.91,-57.06,-78.55,143.96,0.9017
2.00,-58.46,-88.08,92.87,1.8415,1.58,-58.40,-78.26,154.04,1.6637,1.20,-58.01,-76.64,110.75,1.1938,0.87,-56.78,-78.27,143.96,0.9017
1.99,-57.68,-79.42,141.21,1.8415,1.56,-58.50,-77.11,181.67,1.6637,1.20,-57.82,-77.98,112.58,1.1938,0.90,-57.05,-75.89,115.69,0.9017
1.98,-57.21,-78.81,124.06,1.8415,1.56,-58.19,-76.16,182.42,1.6637,1.20,-56.83,-76.01,124.64,1.1938,0.91,-57.04,-77.28,115.72,0.9017
1.96,-57.99,-79.77,111.89,1.8415,1.53,-58.29,-75.06,185.67,1.6637,1.20,-57.53,-78.25,125.47,1.1938,0.88,-56.87,-77.25,128.53,0.9017
1.97,-57.51,-90.20,43.22,1.8415,1.56,-57.97,-77.17,170.79,1.6637,1.20,-57.80,-78.03,111.67,1.1938,0.89,-57.03,-80.53,108.41,0.9017
1.97,-57.16,-89.43,55.21,1.8415,1.54,-58.24,-74.20,135.81,1.6637,1.20,-56.29,-75.94,135.41,1.1938,0.89,-56.71,-75.53,150.89,0.9017
2.04,-57.33,-78.24,124.16,1.8415,1.55,-58.43,-76.13,120.09,1.6637,1.21,-57.61,-76.85,111.53,1.1938,0.88,-56.83,-77.28,149.43,0.9017
1.99,-58.08,-78.35,127.87,1.8415,1.56,-58.97,-76.45,176.87,1.6637,1.22,-57.64,-75.98,153.36,1.1938,0.91,-56.86,-79.98,125.16,0.9017
1.89,-58.48,-91.70,48.04,1.8415,1.51,-59.06,-78.88,153.62,1.6637,1.20,-56.24,-73.41,141.12,1.1938,0.91,-56.55,-75.83,122.50,0.9017
1.68,-57.36,-89.00,69.92,1.8415,1.52,-58.76,-73.92,155.82,1.6637,1.20,-56.50,-73.21,127.17,1.1938,0.88,-56.46,-77.21,118.41,0.9017
2.22,-58.12,-77.02,153.68,1.8415,1.58,-58.85,-75.62,147.43,1.6637,1.21,-57.91,-77.42,118.00,1.1938,0.89,-56.58,-77.98,145.96,0.9017
1.66,-57.49,-91.06,42.64,1.8415,1.55,-58.35,-78.93,149.61,1.6637,1.22,-56.19,-74.55,125.75,1.1938,0.93,-56.70,-74.63,134.50,0.9017
1.92,-58.46,-89.80,48.34,1.8415,1.56,-58.30,-76.63,179.46,1.6637,1.19,-56.63,-73.81,126.50,1.1938,0.91,-56.42,-75.33,141.61,0.9017
2.22,-57.38,-76.13,155.64,1.8415,1.58,-58.41,-75.89,138.14,1.6637,1.20,-56.22,-76.39,156.00,1.1938,0.91,-56.30,-75.52,123.28,0.9017
1.95,-58.16,-76.42,129.59,1.8415,1.56,-58.31,-75.46,180.17,1.6637,1.22,-58.16,-76.53,118.78,1.1938,0.88,-56.25,-75.69,142.71,0.9017
1.93,-56.74,-89.80,38.88,1.8415,1.58,-58.49,-76.39,155.00,1.6637,1.18,-57.34,-74.75,122.08,1.1938,0.91,-56.57,-75.71,133.09,0.9017
2.00,-58.34,-77.55,174.37,1.8415,1.57,-58.58,-75.86,182.29,1.6637,1.22,-57.44,-75.67,124.28,1.1938,0.89,-56.58,-74.94,129.47,0.9017
1.96,-58.01,-76.52,144.93,1.8415,1.57,-58.58,-76.16,139.53,1.6637,1.19,-56.83,-73.44,128.19,1.1938,0.89,-56.71,-80.96,108.31,0.9017
1.91,-56.86,-89.79,37.09,1.8415,1.58,-58.43,-75.57,154.86,1.6637,1.18,-58.20,-76.88,122.86,1.1938,0.89,-56.58,-78.17,130.06,0.9017
2.00,-58.26,-77.02,115.69,1.8415,1.55,-58.76,-74.78,132.19,1.6637,1.20,-57.40,-74.31,141.53,1.1938,0.89,-56.81,-78.74,113.39,0.9017
1.94,-57.66,-77.97,149.54,1.8415,1.55,-58.59,-75.30,183.79,1.6637,1.21,-58.02,-78.34,116.22,1.1938,0.90,-56.97,-78.51,126.44,0.9017
1.95,-57.26,-89.25,50.71,1.8415,1.52,-58.84,-79.45,151.37,1.6637,1.22,-57.04,-75.45,121.28,1.1938,0.89,-56.37,-76.96,132.34,0.9017
1.99,-58.14,-78.12,106.47,1.8415,1.59,-58.27,-76.37,155.25,1.6637,1.18,-55.89,-76.89,117.92,1.1938,0.89,-56.03,-76.38,149.39,0.9017
1.93,-58.09,-77.83,134.84,1.8415,1.56,-59.10,-75.85,137.94,1.6637,1.22,-55.61,-74.90,141.31,1.1938,0.89,-56.83,-77.83,132.04,0.9017
1.96,-57.19,-88.94,42.56,1.8415,1.57,-59.05,-79.04,174.79,1.6637,1.20,-57.49,-79.59,112.53,1.1938,0.87,-56.86,-76.42,111.58,0.9017
1.97,-57.86,-81.41,132.00,1.8415,1.58,-59.10,-75.79,126.25,1.6637,1.21,-57.01,-76.10,113.67,1.1938,0.86,-56.52,-76.84,145.50,0.9017
1.63,-58.09,-90.48,44.57,1.8415,1.58,-58.76,-74.41,157.29,1.6637,1.20,-56.73,-79.24,95.78,1.1938,0.91,-56.44,-77.12,148.00,0.9017
2.02,-58.00,-77.35,126.06,1.8415,1.57,-58.61,-76.59,157.96,1.6637,1.21,-56.99,-75.44,122.69,1.1938,0.92,-56.69,-78.25,130.37,0.9017
1.62,-58.23,-91.76,43.32,1.8415,1.58,-58.34,-74.41,149.68,1.6637,1.18,-57.81,-78.39,107.30,1.1938,0.90,-56.64,-79.79,166.75,0.9017
1.96,-57.36,-88.73,49.03,1.8415,1.56,-58.79,-78.67,144.18,1.6637,1.19,-56.47,-74.07,141.72,1.1938,0.88,-56.39,-76.99,146.86,0.9017
1.69,-58.50,-76.04,118.25,1.8415,1.58,-58.90,-76.41,177.12,1.6637,1.17,-58.43,-78.98,131.31,1.1938,0.94,-56.13,-77.47,145.46,0.9017
2.03,-58.10,-76.80,131.25,1.8415,1.53,-58.74,-74.49,160.46,1.6637,1.18,-58.23,-76.27,150.82,1.1938,0.86,-56.43,-76.96,147.21,0.9017
1.63,-58.52,-90.82,45.61,1.8415,1.56,-58.98,-77.85,131.28,1.6637,1.18,-56.77,-74.04,141.59,1.1938,0.91,-57.22,-77.90,148.36,0.9017
1.95,-58.37,-76.43,148.39,1.8415,1.58,-58.22,-76.04,183.29,1.6637,1.20,-56.40,-76.64,120.39,1.1938,0.87,-57.19,-75.97,153.71,0.9017
2.17,-57.90,-88.36,62.82,1.8415,1.56,-58.83,-74.53,148.43,1.6637,1.24,-57.50,-76.35,111.22,1.1938,0.88,-57.23,-75.10,155.71,0.9017
1.89,-58.23,-89.59,46.13,1.8415,1.54,-59.07,-79.96,150.00,1.6637,1.22,-55.89,-73.10,143.53,1.1938,0.86,-57.45,-76.86,133.06,0.9017
1.62,-58.66,-90.44,43.54,1.8415,1.54,-58.93,-78.28,139.89,1.6637,1.22,-56.96,-78.02,127.00,1.1938,0.84,-57.05,-80.53,140.86,0.9017
1.71,-58.10,-76.47,153.57,1.8415,1.55,-58.64,-76.64,180.71,1.6637,1.20,-55.54,-74.31,127.58,1.1938,0.86,-57.56,-76.27,131.91,0.9017
1.98,-58.54,-76.34,149.46,1.8415,1.55,-59.08,-76.45,183.04,1.6637,1.21,-56.87,-79.61,113.61,1.1938,0.88,-57.23,-79.12,128.50,0.9017
2.14,-58.05,-88.09,57.25,1.8415,1.51,-58.97,-75.12,185.33,1.6637,1.20,-55.93,-75.22,125.75,1.1938,0.90,-56.82,-79.59,163.75,0.9017
2.01,-58.63,-88.49,64.79,1.8415,1.54,-58.21,-76.27,184.54,1.6637,1.20,-55.88,-73.28,167.57,1.1938,0.89,-57.60,-75.06,179.46,0.9017
1.88,-57.76,-88.58,65.17,1.8415,1.54,-58.88,-75.11,183.71,1.6637,1.20,-56.35,-76.65,155.11,1.1938,0.89,-57.07,-75.49,148.04,0.9017
1.94,-58.59,-88.99,54.96,1.8415,1.56,-59.26,-79.48,173.50,1.6637,1.19,-56.90,-73.84,163.64,1.1938,0.87,-58.18,-77.25,149.79,0.9017
1.65,-57.42,-88.74,53.32,1.8415,1.57,-58.41,-76.03,158.18,1.6637,1.18,-57.27,-76.29,137.50,1.1938,0.85,-58.15,-75.05,128.09,0.9017
1.65,-58.47,-89.76,52.39,1.8415,1.54,-59.31,-78.69,145.54,1.6637,1.20,-57.69,-74.63,125.06,1.1938,0.87,-57.88,-74.80,125.81,0.9017
2.22,-61.29,-86.85,223.62,2.413,2.24,-59.86,-79.95,141.79,2.413,0.37,-54.71,-75.28,94.06,0.381,0.61,-54.47,-73.76,112.75,0.6095999999999999
2.21,-59.58,-82.40,203.65,2.413,2.26,-59.48,-79.37,129.97,2.413,0.37,-54.26,-77.73,133.16,0.381,0.62,-54.66,-75.90,108.45,0.6095999999999999
2.21,-58.59,-80.40,209.00,2.413,2.29,-59.38,-84.42,109.94,2.413,0.36,-54.92,-76.81,187.79,0.381,0.61,-54.50,-73.07,144.22,0.6095999999999999
2.20,-60.00,-81.52,190.45,2.413,2.31,-60.37,-84.95,100.34,2.413,0.36,-54.69,-76.74,93.00,0.381,0.63,-53.68,-74.86,120.19,0.6095999999999999
2.20,-59.90,-82.90,198.00,2.413,2.33,-58.84,-79.82,99.18,2.413,0.38,-54.82,-77.65,134.69,0.381,0.62,-54.94,-78.02,103.68,0.6095999999999999
2.21,-59.57,-81.54,209.25,2.413,2.26,-58.38,-78.25,133.12,2.413,0.34,-54.63,-74.78,143.47,0.381,0.62,-54.96,-80.85,85.43,0.6095999999999999
2.20,-58.82,-78.48,272.25,2.413,2.27,-58.21,-79.09,116.14,2.413,0.35,-55.47,-77.34,122.36,0.381,0.61,-54.69,-74.88,138.22,0.6095999999999999
2.22,-58.64,-78.75,258.87,2.413,2.29,-58.31,-75.22,123.25,2.413,0.35,-55.02,-75.92,122.33,0.381,0.63,-53.63,-74.07,113.72,0.6095999999999999
2.19,-58.32,-80.17,266.87,2.413,2.28,-57.85,-79.24,110.61,2.413,0.35,-55.35,-76.54,87.33,0.381,0.62,-54.78,-74.87,125.89,0.6095999999999999
2.21,-60.10,-80.38,263.44,2.413,2.24,-57.94,-79.68,139.54,2.413,0.36,-54.50,-77.26,91.98,0.381,0.62,-54.08,-78.16,91.64,0.6095999999999999
2.20,-59.87,-79.60,205.15,2.413,2.27,-57.97,-75.23,97.15,2.413,0.35,-54.79,-75.32,81.12,0.381,0.62,-53.89,-73.06,126.86,0.6095999999999999
2.21,-58.56,-80.13,252.00,2.413,2.29,-57.97,-77.65,129.56,2.413,0.36,-55.98,-78.33,100.82,0.381,0.64,-54.09,-73.29,126.89,0.6095999999999999
2.20,-59.50,-81.24,209.05,2.413,2.27,-57.90,-77.60,128.25,2.413,0.34,-55.02,-74.92,102.36,0.381,0.64,-54.25,-74.73,121.33,0.6095999999999999
2.20,-59.80,-80.26,175.75,2.413,2.28,-58.04,-76.47,136.34,2.413,0.36,-55.14,-76.22,101.32,0.381,0.63,-53.85,-75.60,135.81,0.6095999999999999
2.20,-59.59,-78.06,271.94,2.413,2.27,-58.40,-76.20,120.14,2.413,0.35,-55.34,-78.14,136.84,0.381,0.62,-54.55,-76.30,110.43,0.6095999999999999
2.18,-59.30,-78.03,213.35,2.413,2.25,-58.54,-76.17,120.72,2.413,0.38,-55.03,-76.13,112.07,0.381,0.63,-53.89,-76.82,119.17,0.6095999999999999
2.20,-60.38,-81.11,192.25,2.413,2.24,-57.93,-73.87,141.41,2.413,0.36,-55.01,-77.86,111.82,0.381,0.64,-53.79,-73.04,115.85,0.6095999999999999
2.20,-59.28,-79.94,273.50,2.413,2.27,-58.43,-76.63,137.84,2.413,0.36,-55.60,-74.99,102.75,0.381,0.63,-53.88,-73.35,127.36,0.6095999999999999
2.21,-60.56,-80.90,250.00,2.413,2.25,-58.09,-74.72,141.06,2.413,0.37,-55.16,-76.28,101.48,0.381,0.63,-53.32,-73.74,114.62,0.6095999999999999
2.20,-60.09,-78.71,208.85,2.413,2.26,-57.98,-74.03,138.84,2.413,0.35,-55.05,-75.44,140.09,0.381,0.63,-53.94,-74.77,140.87,0.6095999999999999
2.17,-59.96,-81.19,239.37,2.413,2.27,-58.63,-77.12,121.11,2.413,0.36,-54.61,-75.69,94.10,0.381,0.64,-54.46,-75.04,113.25,0.6095999999999999
2.22,-60.94,-83.24,192.20,2.413,2.26,-58.39,-74.53,141.16,2.413,0.36,-55.49,-74.45,137.78,0.381,0.63,-54.70,-77.71,132.12,0.6095999999999999
2.20,-59.14,-79.19,207.50,2.413,2.28,-58.14,-77.11,114.42,2.413,0.37,-55.07,-77.04,97.05,0.381,0.62,-53.84,-78.82,123.62,0.6095999999999999
2.20,-59.20,-78.36,353.67,2.413,2.25,-58.42,-75.42,110.81,2.413,0.38,-54.96,-77.51,135.37,0.381,0.64,-53.75,-72.82,97.37,0.6095999999999999
2.21,-58.26,-80.17,270.25,2.413,2.25,-58.50,-76.77,110.61,2.413,0.35,-55.12,-75.40,91.04,0.381,0.64,-53.80,-73.56,114.70,0.6095999999999999
2.20,-59.95,-79.77,269.00,2.413,2.24,-58.37,-77.03,98.41,2.413,0.34,-55.62,-78.62,82.83,0.381,0.65,-53.50,-73.85,114.00,0.6095999999999999
2.20,-59.47,-79.68,261.06,2.413,2.27,-58.57,-75.22,103.75,2.413,0.35,-55.26,-75.77,113.94,0.381,0.64,-53.23,-74.00,101.52,0.6095999999999999
2.20,-58.96,-79.86,252.44,2.413,2.26,-58.63,-76.13,137.09,2.413,0.38,-54.80,-75.16,127.47,0.381,0.65,-53.11,-74.84,121.78,0.6095999999999999
2.19,-58.04,-78.12,267.50,2.413,2.25,-58.38,-75.50,123.81,2.413,0.33,-55.17,-77.50,119.31,0.381,0.65,-53.30,-74.53,112.65,0.6095999999999999
2.20,-58.47,-79.06,342.83,2.413,2.27,-58.40,-73.78,142.69,2.413,0.34,-55.25,-76.30,123.72,0.381,0.65,-54.32,-79.32,108.06,0.6095999999999999
2.20,-58.58,-80.54,214.00,2.413,2.24,-58.31,-73.95,142.50,2.413,0.36,-54.55,-75.91,125.42,0.381,0.66,-53.87,-77.06,120.17,0.6095999999999999
2.21,-58.49,-79.91,268.37,2.413,2.27,-58.27,-74.80,125.31,2.413,0.36,-55.08,-74.91,83.56,0.381,0.67,-54.21,-76.32,101.32,0.6095999999999999
2.21,-59.63,-79.65,211.85,2.413,2.26,-58.38,-75.92,122.36,2.413,0.35,-54.59,-75.65,93.56,0.381,0.64,-53.31,-74.55,111.05,0.6095999999999999
2.19,-60.38,-79.08,269.62,2.413,2.25,-58.54,-76.32,99.59,2.413,0.35,-55.28,-75.06,125.17,0.381,0.66,-53.38,-75.98,105.68,0.6095999999999999
2.22,-60.86,-78.93,262.44,2.413,2.26,-58.29,-77.80,102.05,2.413,0.37,-54.72,-75.50,93.98,0.381,0.66,-53.36,-73.41,112.62,0.6095999999999999
2.19,-59.95,-78.27,265.25,2.413,2.26,-58.44,-73.96,142.22,2.413,0.35,-55.38,-74.17,113.93,0.381,0.66,-53.98,-74.58,113.10,0.6095999999999999
2.19,-58.63,-77.95,217.25,2.413,2.26,-58.56,-74.28,142.00,2.413,0.34,-55.25,-76.90,101.35,0.381,0.65,-53.52,-76.26,99.77,0.6095999999999999
2.20,-59.24,-78.18,210.30,2.413,2.24,-58.69,-76.71,105.40,2.413,0.35,-55.15,-78.26,110.05,0.381,0.65,-54.12,-76.35,111.22,0.6095999999999999
2.18,-59.82,-81.28,191.35,2.413,2.25,-58.58,-77.05,137.87,2.413,0.37,-55.14,-75.70,122.72,0.381,0.64,-54.40,-76.07,109.37,0.6095999999999999
2.20,-59.32,-82.51,228.06,2.413,2.26,-58.22,-74.45,122.75,2.413,0.33,-54.95,-76.62,93.69,0.381,0.65,-53.58,-73.38,114.93,0.6095999999999999
2.20,-58.09,-80.36,214.90,2.413,2.27,-58.77,-77.22,117.14,2.413,0.36,-55.40,-76.68,76.19,0.381,0.64,-54.52,-77.13,118.25,0.6095999999999999
2.20,-59.02,-83.49,245.37,2.413,2.25,-58.80,-75.12,106.60,2.413,0.36,-55.38,-77.10,104.87,0.381,0.66,-53.48,-77.88,104.35,0.6095999999999999
2.21,-60.66,-81.57,202.95,2.413,2.26,-58.65,-76.47,137.25,2.413,0.38,-54.96,-75.37,94.92,0.381,0.64,-53.67,-74.86,111.68,0.6095999999999999
2.21,-59.53,-80.15,266.94,2.413,2.25,-58.63,-74.72,141.44,2.413,0.34,-55.10,-76.69,126.56,0.381,0.66,-53.44,-77.21,133.37,0.6095999999999999
2.21,-60.59,-83.85,189.35,2.413,2.26,-58.59,-76.19,138.66,2.413,0.34,-55.32,-75.76,102.75,0.381,0.64,-54.49,-78.00,112.28,0.6095999999999999
2.18,-59.33,-81.12,208.20,2.413,2.23,-58.26,-74.26,141.47,2.413,0.34,-55.07,-76.56,109.03,0.381,0.65,-53.34,-73.25,114.95,0.6095999999999999
2.21,-60.17,-78.99,212.30,2.413,2.25,-58.22,-77.80,126.97,2.413,0.36,-55.03,-75.04,95.58,0.381,0.65,-53.33,-75.57,109.78,0.6095999999999999
2.18,-60.54,-80.73,199.40,2.413,2.25,-58.60,-75.67,120.36,2.413,0.35,-54.71,-76.66,93.06,0.381,0.65,-53.98,-77.61,105.70,0.6095999999999999
2.20,-60.07,-79.92,211.65,2.413,2.24,-58.45,-79.01,96.43,2.413,0.34,-55.27,-75.68,79.79,0.381,0.63,-53.67,-73.64,104.14,0.6095999999999999
2.21,-60.57,-82.95,187.10,2.413,2.24,-58.71,-76.46,114.75,2.413,0.33,-55.03,-75.53,102.30,0.381,0.64,-54.56,-76.82,118.94,0.6095999999999999
2.21,-60.64,-80.87,202.05,2.413,2.27,-58.06,-73.74,125.72,2.413,0.33,-54.92,-77.06,109.00,0.381,0.64,-53.79,-76.96,117.50,0.6095999999999999
2.21,-59.51,-79.76,272.12,2.413,2.27,-58.19,-75.85,123.72,2.413,0.35,-54.95,-76.07,125.69,0.381,0.65,-53.51,-77.52,116.28,0.6095999999999999
2.22,-60.69,-81.82,206.50,2.413,2.25,-57.98,-74.24,138.62,2.413,0.36,-55.39,-76.65,110.08,0.381,0.64,-53.95,-73.47,126.19,0.6095999999999999
2.22,-60.31,-81.52,261.50,2.413,2.25,-58.19,-75.80,139.22,2.413,0.33,-55.48,-77.81,107.37,0.381,0.65,-53.33,-77.22,133.09,0.6095999999999999
