A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance,A2_Raw_Dist,A2_RX_Power,A2_FP_Power,A2_Quality,A2_True_Distance,A3_Raw_Dist,A3_RX_Power,A3_FP_Power,A3_Quality,A3_True_Distance
0.25,-58.83,-75.39,97.73,0.4445,1.92,-57.05,-75.40,158.25,1.6256,2.19,-62.83,-82.15,196.55,2.3495,2.69,-61.45,-85.63,171.75,2.8702
0.24,-58.85,-73.52,125.22,0.4445,1.97,-57.04,-90.46,43.57,1.6256,2.18,-62.48,-83.27,192.45,2.3495,2.69,-61.27,-84.81,143.58,2.8702
0.26,-58.23,-74.94,111.37,0.4445,1.99,-56.56,-72.27,129.11,1.6256,2.18,-62.03,-80.04,206.10,2.3495,2.69,-62.04,-85.34,124.75,2.8702
0.23,-59.04,-75.53,105.28,0.4445,1.93,-56.31,-73.40,130.61,1.6256,2.20,-61.48,-80.04,212.55,2.3495,2.68,-61.64,-83.66,185.40,2.8702
0.25,-57.80,-73.91,118.15,0.4445,2.18,-56.05,-89.17,51.89,1.6256,2.19,-61.79,-82.28,229.44,2.3495,2.69,-62.05,-87.58,185.69,2.8702
0.24,-57.35,-73.64,129.36,0.4445,2.16,-57.14,-91.42,45.00,1.6256,2.18,-61.64,-81.38,249.25,2.3495,2.68,-62.23,-87.15,157.70,2.8702
0.27,-58.31,-75.52,117.78,0.4445,1.97,-56.30,-73.03,117.00,1.6256,2.18,-61.67,-81.37,162.33,2.3495,2.67,-61.72,-83.46,132.54,2.8702
0.24,-57.62,-72.91,147.81,0.4445,2.22,-56.24,-75.38,144.89,1.6256,2.18,-61.59,-78.97,270.31,2.3495,2.69,-61.78,-85.09,206.31,2.8702
0.28,-57.21,-76.15,126.44,0.4445,2.18,-55.91,-91.10,33.14,1.6256,2.19,-62.27,-82.25,236.06,2.3495,2.69,-62.24,-83.50,184.55,2.8702
0.27,-57.14,-75.06,146.16,0.4445,1.93,-56.33,-72.89,131.08,1.6256,2.17,-61.91,-79.32,268.06,2.3495,2.67,-62.76,-83.14,235.25,2.8702
0.27,-58.73,-78.58,110.64,0.4445,2.25,-56.75,-75.11,116.61,1.6256,2.17,-61.95,-81.76,243.19,2.3495,2.68,-63.43,-83.65,185.95,2.8702
0.27,-57.46,-74.56,126.58,0.4445,2.18,-56.44,-89.35,50.46,1.6256,2.19,-61.63,-79.32,266.94,2.3495,2.66,-62.70,-83.11,235.31,2.8702
0.27,-58.18,-74.34,125.42,0.4445,2.18,-56.50,-91.03,44.75,1.6256,2.16,-62.48,-80.98,194.25,2.3495,2.69,-63.81,-83.40,155.29,2.8702
0.26,-57.55,-72.58,120.05,0.4445,1.87,-56.65,-91.56,42.39,1.6256,2.18,-62.62,-81.48,167.54,2.3495,2.67,-63.86,-85.82,206.94,2.8702
0.27,-57.71,-73.85,124.92,0.4445,1.90,-56.78,-92.72,41.21,1.6256,2.20,-61.41,-80.05,255.06,2.3495,2.66,-63.63,-84.15,174.50,2.8702
0.27,-57.81,-77.84,116.86,0.4445,1.89,-56.92,-93.33,39.04,1.6256,2.19,-61.33,-80.05,213.40,2.3495,2.66,-64.14,-85.57,167.15,2.8702
0.26,-57.35,-74.00,117.45,0.4445,1.96,-57.36,-74.89,115.83,1.6256,2.18,-61.50,-81.26,199.80,2.3495,2.69,-63.26,-82.54,192.65,2.8702
0.26,-57.12,-73.22,130.11,0.4445,1.89,-56.96,-93.80,40.89,1.6256,2.18,-61.65,-79.55,215.65,2.3495,2.67,-64.13,-84.07,181.95,2.8702
0.29,-58.18,-74.94,119.58,0.4445,1.95,-56.94,-73.95,141.69,1.6256,2.20,-61.66,-81.03,208.05,2.3495,2.67,-63.27,-82.12,239.56,2.8702
0.24,-57.33,-72.34,133.14,0.4445,2.25,-56.84,-74.36,117.64,1.6256,2.19,-61.63,-82.84,238.31,2.3495,2.67,-63.24,-82.94,233.81,2.8702
0.27,-57.83,-75.38,127.61,0.4445,1.91,-56.64,-90.94,50.92,1.6256,2.18,-61.80,-81.73,202.75,2.3495,2.68,-63.10,-83.47,180.90,2.8702
0.27,-57.31,-74.41,117.35,0.4445,1.90,-56.69,-89.93,55.29,1.6256,2.20,-61.37,-81.40,162.50,2.3495,2.68,-63.34,-86.41,208.81,2.8702
0.25,-57.52,-76.24,123.22,0.4445,1.88,-56.32,-96.11,41.92,1.6256,2.19,-61.61,-80.47,214.00,2.3495,2.69,-63.64,-85.11,170.55,2.8702
1.58,-65.34,-92.39,104.90,1.3842999999999999,0.70,-57.44,-77.38,111.50,0.8382,2.72,-62.79,-84.40,219.87,2.3241,1.88,-58.47,-80.44,171.04,2.0193
1.55,-65.59,-92.82,95.00,1.3842999999999999,0.69,-57.39,-76.32,108.25,0.8382,2.75,-62.85,-83.36,227.44,2.3241,1.89,-58.07,-77.61,219.30,2.0193
1.58,-66.34,-93.48,74.50,1.3842999999999999,0.70,-56.60,-72.31,128.69,0.8382,2.78,-62.97,-85.69,136.42,2.3241,1.90,-59.19,-80.01,162.00,2.0193
1.56,-65.13,-92.77,103.35,1.3842999999999999,0.70,-57.15,-72.36,116.68,0.8382,2.76,-62.59,-83.08,152.83,2.3241,1.90,-58.09,-78.11,185.54,2.0193
1.55,-66.77,-92.43,127.06,1.3842999999999999,0.69,-56.71,-73.59,116.20,0.8382,2.70,-62.59,-84.89,171.85,2.3241,1.89,-58.65,-76.93,183.71,2.0193
1.58,-64.97,-92.79,88.70,1.3842999999999999,0.69,-56.83,-74.41,162.21,0.8382,2.65,-60.96,-88.81,143.55,2.3241,1.88,-58.55,-77.80,176.54,2.0193
1.58,-65.45,-92.94,95.85,1.3842999999999999,0.69,-57.24,-77.27,133.56,0.8382,2.62,-61.30,-86.28,162.80,2.3241,1.89,-58.75,-77.87,179.96,2.0193
1.58,-64.92,-92.30,104.95,1.3842999999999999,0.69,-57.02,-74.89,133.34,0.8382,2.67,-61.91,-86.34,112.46,2.3241,1.90,-58.42,-75.62,189.96,2.0193
1.56,-64.86,-92.89,114.19,1.3842999999999999,0.69,-56.87,-71.85,145.41,0.8382,2.71,-62.51,-89.10,134.05,2.3241,1.88,-58.51,-78.87,145.07,2.0193
1.57,-64.75,-92.78,105.19,1.3842999999999999,0.69,-56.48,-71.97,146.75,0.8382,2.71,-63.85,-90.69,112.80,2.3241,1.90,-57.78,-76.47,187.17,2.0193
1.60,-64.37,-91.99,75.65,1.3842999999999999,0.68,-56.66,-76.10,137.84,0.8382,2.47,-61.95,-89.60,112.80,2.3241,1.90,-58.17,-76.27,221.05,2.0193
1.59,-65.94,-91.30,141.56,1.3842999999999999,0.69,-57.17,-75.37,139.19,0.8382,2.49,-63.28,-82.36,230.31,2.3241,1.88,-58.68,-78.62,174.25,2.0193
1.53,-63.91,-92.43,119.06,1.3842999999999999,0.67,-56.74,-74.00,140.72,0.8382,2.53,-62.62,-79.56,197.55,2.3241,1.90,-57.47,-76.14,158.39,2.0193
1.60,-63.56,-92.61,84.40,1.3842999999999999,0.69,-57.34,-73.91,82.60,0.8382,2.50,-61.08,-78.94,198.00,2.3241,1.90,-57.46,-78.32,131.84,2.0193
1.60,-65.97,-92.32,70.00,1.3842999999999999,0.70,-56.73,-76.03,99.61,0.8382,2.36,-61.72,-76.86,212.85,2.3241,1.89,-57.81,-77.02,159.64,2.0193
1.61,-66.55,-94.32,79.70,1.3842999999999999,0.71,-56.59,-72.37,129.92,0.8382,2.31,-61.63,-79.05,207.95,2.3241,1.90,-58.26,-78.13,183.83,2.0193
1.53,-68.66,-94.06,76.85,1.3842999999999999,0.69,-56.48,-74.78,102.98,0.8382,2.36,-61.79,-84.49,179.80,2.3241,1.90,-57.78,-78.57,155.32,2.0193
1.56,-68.14,-93.77,87.69,1.3842999999999999,0.70,-56.76,-75.38,115.36,0.8382,2.17,-64.23,-95.81,91.81,2.3241,1.89,-59.05,-75.49,161.82,2.0193
1.57,-68.35,-95.37,83.31,1.3842999999999999,0.71,-56.07,-73.94,126.75,0.8382,2.22,-64.56,-87.02,127.58,2.3241,1.91,-58.85,-78.83,141.61,2.0193
1.54,-68.20,-98.39,50.13,1.3842999999999999,0.71,-57.05,-77.50,118.47,0.8382,2.20,-63.90,-88.12,158.85,2.3241,1.93,-58.59,-80.24,174.79,2.0193
1.68,-67.92,-97.58,53.31,1.3842999999999999,0.72,-57.15,-72.11,130.33,0.8382,2.18,-62.57,-88.11,204.25,2.3241,1.94,-58.19,-79.79,150.04,2.0193
1.50,-68.30,-102.19,34.88,1.3842999999999999,0.72,-58.33,-76.15,125.31,0.8382,2.16,-61.06,-77.12,180.25,2.3241,1.97,-61.46,-84.40,142.25,2.0193
1.78,-67.64,-97.60,42.94,1.3842999999999999,0.72,-57.46,-74.38,128.17,0.8382,2.11,-61.41,-75.86,220.30,2.3241,1.96,-61.55,-85.98,120.93,2.0193
1.48,-66.83,-100.84,28.35,1.3842999999999999,0.72,-57.92,-76.00,122.14,0.8382,2.12,-59.79,-80.78,140.50,2.3241,1.88,-60.13,-75.91,215.55,2.0193
1.49,-65.72,-97.71,61.75,1.3842999999999999,0.71,-58.60,-73.97,90.71,0.8382,2.14,-58.19,-81.22,192.45,2.3241,1.96,-62.11,-82.33,200.50,2.0193
1.48,-66.02,-98.45,61.50,1.3842999999999999,0.74,-57.98,-73.74,123.28,0.8382,2.13,-59.91,-77.14,189.00,2.3241,1.98,-60.24,-79.88,99.95,2.0193
1.49,-65.30,-101.55,33.50,1.3842999999999999,0.76,-57.10,-74.20,160.43,0.8382,2.14,-59.10,-76.30,138.03,2.3241,2.03,-60.46,-89.44,178.31,2.0193
1.48,-65.48,-100.74,39.81,1.3842999999999999,0.78,-55.98,-76.43,127.44,0.8382,2.16,-60.37,-79.65,145.57,2.3241,2.10,-59.99,-85.56,148.60,2.0193
1.56,-65.15,-96.04,82.81,1.3842999999999999,0.76,-55.85,-75.14,87.19,0.8382,2.16,-60.59,-78.02,209.85,2.3241,2.11,-58.88,-85.64,178.60,2.0193
1.54,-64.52,-96.95,39.89,1.3842999999999999,0.77,-54.77,-76.70,131.37,0.8382,2.16,-61.10,-77.22,189.10,2.3241,2.16,-61.32,-88.27,154.05,2.0193
1.51,-66.37,-97.02,74.69,1.3842999999999999,0.72,-56.52,-76.45,150.89,0.8382,2.15,-59.59,-76.57,179.37,2.3241,2.01,-64.08,-88.94,125.75,2.0193
1.49,-63.97,-99.68,46.63,1.3842999999999999,0.68,-56.04,-74.68,125.72,0.8382,2.17,-59.64,-80.01,101.47,2.3241,1.99,-63.68,-91.89,121.81,2.0193
1.52,-63.70,-96.20,77.69,1.3842999999999999,0.69,-56.33,-75.33,162.75,0.8382,2.15,-60.45,-82.48,126.37,2.3241,1.95,-63.45,-90.16,131.25,2.0193
1.51,-65.73,-96.12,80.58,1.3842999999999999,0.68,-56.09,-76.14,214.40,0.8382,2.15,-62.01,-86.20,92.37,2.3241,1.96,-62.44,-85.53,176.95,2.0193
1.40,-65.86,-100.32,50.94,1.3842999999999999,0.68,-55.73,-75.41,142.59,0.8382,2.15,-62.02,-84.07,98.72,2.3241,1.89,-64.18,-81.84,188.85,2.0193
1.49,-64.63,-98.82,50.06,1.3842999999999999,0.70,-56.14,-71.96,193.46,0.8382,2.14,-60.55,-90.24,85.16,2.3241,1.89,-59.40,-80.02,154.25,2.0193
1.53,-65.33,-96.05,64.00,1.3842999999999999,0.71,-56.08,-73.26,162.04,0.8382,2.18,-62.94,-89.91,28.54,2.3241,1.80,-59.25,-75.44,227.30,2.0193
1.57,-66.19,-92.24,118.25,1.3842999999999999,0.67,-55.56,-72.95,143.56,0.8382,2.37,-62.39,-90.56,20.39,2.3241,1.78,-59.30,-73.88,288.25,2.0193
1.65,-65.34,-94.13,84.87,1.3842999999999999,0.65,-55.85,-73.64,143.06,0.8382,2.16,-66.87,-90.52,141.75,2.3241,1.84,-59.30,-76.72,219.25,2.0193
1.86,-62.25,-86.03,195.56,1.3842999999999999,0.68,-57.42,-72.80,188.00,0.8382,2.28,-65.79,-88.47,167.44,2.3241,1.89,-58.48,-77.76,263.44,2.0193
1.79,-65.29,-89.54,136.65,1.3842999999999999,0.73,-56.42,-73.08,229.65,0.8382,2.13,-66.92,-98.25,46.75,2.3241,1.84,-58.88,-76.46,169.96,2.0193
1.79,-66.88,-90.28,146.75,1.3842999999999999,0.80,-58.93,-78.64,256.44,0.8382,2.10,-65.64,-88.33,142.80,2.3241,1.82,-59.79,-77.03,218.30,2.0193
1.77,-64.17,-88.33,190.56,1.3842999999999999,0.65,-57.32,-73.92,140.00,0.8382,2.60,-65.84,-91.49,162.08,2.3241,1.89,-59.74,-78.96,204.30,2.0193
1.64,-59.55,-75.92,211.40,1.3842999999999999,0.69,-57.63,-74.52,88.62,0.8382,2.39,-64.88,-98.62,67.56,2.3241,1.91,-60.89,-79.07,113.97,2.0193
1.64,-63.44,-82.04,224.69,1.3842999999999999,0.73,-57.44,-76.60,127.53,0.8382,2.71,-63.40,-79.35,248.62,2.3241,1.93,-58.85,-81.35,181.10,2.0193
1.69,-64.58,-89.37,165.25,1.3842999999999999,0.86,-58.24,-74.15,223.50,0.8382,2.41,-59.55,-100.79,41.75,2.3241,1.97,-58.24,-79.01,254.12,2.0193
1.63,-58.99,-77.12,216.05,1.3842999999999999,0.88,-59.38,-75.00,262.94,0.8382,2.32,-63.57,-95.29,81.87,2.3241,1.96,-59.82,-80.86,177.70,2.0193
1.59,-61.78,-91.48,104.50,1.3842999999999999,1.09,-59.29,-75.54,178.58,0.8382,2.39,-66.33,-92.15,103.69,2.3241,1.98,-59.22,-80.36,181.75,2.0193
1.67,-61.19,-90.23,119.25,1.3842999999999999,1.11,-60.05,-93.73,76.10,0.8382,2.38,-64.33,-92.26,116.06,2.3241,1.94,-59.27,-88.32,125.15,2.0193
1.58,-60.90,-91.47,104.60,1.3842999999999999,1.09,-59.09,-77.02,209.75,0.8382,2.39,-63.78,-89.81,134.05,2.3241,1.99,-59.76,-88.10,169.35,2.0193
1.62,-60.26,-89.76,109.30,1.3842999999999999,0.89,-58.17,-72.65,230.90,0.8382,2.33,-64.16,-89.84,163.56,2.3241,2.00,-60.18,-88.49,120.58,2.0193
1.48,-65.29,-91.19,105.75,1.3842999999999999,0.82,-56.87,-74.40,213.10,0.8382,2.22,-63.82,-95.02,96.87,2.3241,1.98,-60.21,-86.01,103.42,2.0193
1.44,-63.53,-91.89,138.87,1.3842999999999999,0.73,-56.57,-74.37,179.00,0.8382,2.13,-65.12,-96.33,65.30,2.3241,2.05,-57.30,-85.21,109.75,2.0193
1.57,-60.49,-88.10,196.56,1.3842999999999999,0.80,-56.24,-76.15,163.71,0.8382,2.35,-59.87,-74.69,225.85,2.3241,2.02,-62.53,-89.98,132.90,2.0193
1.65,-60.09,-84.52,163.00,1.3842999999999999,0.78,-57.60,-74.11,123.53,0.8382,2.29,-61.84,-81.31,242.81,2.3241,2.02,-60.35,-88.01,140.00,2.0193
1.49,-59.43,-95.85,17.29,1.3842999999999999,0.80,-55.60,-73.15,145.09,0.8382,2.42,-60.64,-78.38,175.92,2.3241,1.94,-58.81,-85.67,179.55,2.0193
1.59,-62.24,-88.38,166.00,1.3842999999999999,0.78,-55.87,-74.00,140.94,0.8382,2.56,-61.70,-76.06,201.90,2.3241,1.93,-58.82,-84.85,189.45,2.0193
1.45,-60.91,-84.18,183.00,1.3842999999999999,0.80,-56.05,-74.06,128.14,0.8382,2.45,-60.06,-74.44,192.33,2.3241,1.89,-58.22,-90.19,124.95,2.0193
1.42,-60.32,-76.62,214.75,1.3842999999999999,0.78,-58.52,-78.78,111.67,0.8382,2.49,-62.11,-75.26,227.20,2.3241,1.88,-59.32,-89.37,134.60,2.0193
1.38,-60.31,-83.94,166.60,1.3842999999999999,0.77,-57.50,-77.14,154.96,0.8382,2.49,-60.46,-75.66,185.79,2.3241,1.93,-60.30,-86.93,118.37,2.0193
1.34,-61.01,-88.21,135.15,1.3842999999999999,0.75,-56.36,-72.15,129.56,0.8382,2.62,-61.65,-72.74,193.33,2.3241,1.87,-59.42,-84.44,191.90,2.0193
1.33,-61.57,-84.06,178.70,1.3842999999999999,0.74,-57.15,-73.26,162.11,0.8382,2.66,-60.83,-73.17,287.69,2.3241,1.88,-58.54,-84.69,144.04,2.0193
1.33,-59.62,-79.35,166.29,1.3842999999999999,0.77,-56.79,-75.18,186.96,0.8382,2.63,-61.08,-79.67,138.93,2.3241,1.88,-58.73,-79.20,180.00,2.0193
1.31,-60.47,-79.50,160.83,1.3842999999999999,0.77,-55.57,-72.63,163.25,0.8382,2.56,-61.83,-76.88,216.80,2.3241,1.85,-59.32,-85.13,178.80,2.0193
1.39,-62.00,-87.78,170.30,1.3842999999999999,0.75,-55.88,-75.63,161.68,0.8382,2.42,-60.95,-76.49,218.65,2.3241,1.92,-60.04,-84.80,157.46,2.0193
1.52,-60.44,-83.21,142.58,1.3842999999999999,0.76,-56.33,-75.03,140.16,0.8382,2.36,-59.22,-76.73,177.58,2.3241,1.94,-61.69,-87.12,145.96,2.0193
1.40,-60.27,-81.43,190.90,1.3842999999999999,0.76,-56.51,-76.92,104.28,0.8382,2.31,-59.97,-78.73,204.10,2.3241,2.10,-64.28,-89.45,121.55,2.0193
1.45,-60.68,-84.04,246.94,1.3842999999999999,0.76,-55.62,-73.63,144.12,0.8382,2.26,-59.60,-79.04,167.83,2.3241,2.10,-64.16,-85.25,309.83,2.0193
1.42,-61.59,-84.60,248.12,1.3842999999999999,0.73,-56.09,-73.47,128.75,0.8382,2.25,-60.45,-76.35,182.58,2.3241,1.93,-60.76,-78.54,214.05,2.0193
1.51,-61.04,-89.16,158.10,1.3842999999999999,0.69,-57.95,-75.58,124.25,0.8382,2.25,-61.40,-78.78,206.50,2.3241,1.87,-60.30,-75.16,228.35,2.0193
1.56,-64.30,-84.02,230.25,1.3842999999999999,0.76,-56.36,-72.98,104.52,0.8382,2.29,-60.69,-79.10,259.62,2.3241,1.85,-58.92,-75.16,181.83,2.0193
1.56,-66.89,-86.25,211.37,1.3842999999999999,0.76,-57.05,-76.40,154.21,0.8382,2.34,-59.95,-80.94,190.05,2.3241,1.78,-58.34,-73.72,228.30,2.0193
1.53,-65.03,-94.72,54.63,1.3842999999999999,0.82,-56.57,-73.58,161.36,0.8382,2.37,-60.21,-78.72,189.45,2.3241,1.81,-57.83,-73.68,237.40,2.0193
1.67,-65.19,-92.33,121.00,1.3842999999999999,0.93,-57.44,-76.17,175.58,0.8382,2.40,-60.19,-86.68,146.12,2.3241,1.84,-56.86,-74.02,195.12,2.0193
1.61,-66.20,-90.50,114.05,1.3842999999999999,1.00,-57.13,-79.01,168.29,0.8382,2.58,-57.43,-76.52,190.21,2.3241,1.85,-56.45,-76.66,182.17,2.0193
1.53,-64.99,-96.17,69.69,1.3842999999999999,0.85,-57.34,-76.00,157.32,0.8382,2.45,-58.82,-74.89,192.42,2.3241,1.84,-56.26,-76.25,225.75,2.0193
1.52,-74.43,-101.18,50.17,1.3842999999999999,0.78,-57.76,-73.96,186.92,0.8382,2.56,-59.72,-77.04,222.55,2.3241,1.82,-60.65,-78.82,222.70,2.0193
2.45,-69.39,-106.16,25.50,1.3842999999999999,0.76,-56.69,-75.83,186.21,0.8382,2.53,-60.51,-80.00,175.29,2.3241,1.84,-60.64,-82.45,208.65,2.0193
1.48,-67.93,-103.68,33.06,1.3842999999999999,0.79,-56.43,-74.91,190.42,0.8382,2.54,-59.51,-74.77,161.32,2.3241,1.85,-62.09,-86.94,178.95,2.0193
1.43,-65.76,-102.31,31.75,1.3842999999999999,0.73,-57.39,-76.43,143.61,0.8382,2.50,-59.77,-75.28,187.58,2.3241,1.85,-61.16,-88.58,126.25,2.0193
1.56,-63.64,-97.36,47.15,1.3842999999999999,0.74,-56.53,-72.12,144.75,0.8382,2.29,-60.26,-75.49,187.83,2.3241,1.87,-62.27,-89.65,176.06,2.0193
1.55,-63.75,-98.63,60.81,1.3842999999999999,0.71,-57.04,-77.89,172.04,0.8382,2.49,-60.13,-76.44,169.71,2.3241,1.89,-62.95,-90.75,116.40,2.0193
1.57,-63.83,-90.63,115.40,1.3842999999999999,0.74,-56.04,-72.54,147.94,0.8382,2.56,-60.05,-75.29,187.25,2.3241,1.89,-60.80,-87.19,216.12,2.0193
1.55,-65.16,-91.38,136.44,1.3842999999999999,0.71,-56.76,-71.92,145.22,0.8382,2.11,-59.88,-79.31,165.29,2.3241,1.89,-60.43,-89.58,112.96,2.0193
1.48,-66.26,-87.67,199.25,1.3842999999999999,0.71,-55.86,-76.07,159.36,0.8382,1.98,-60.76,-90.84,34.65,2.3241,1.88,-60.39,-88.79,86.83,2.0193
1.44,-65.62,-86.27,222.56,1.3842999999999999,0.71,-56.93,-78.47,144.61,0.8382,2.07,-60.80,-93.29,77.05,2.3241,1.95,-59.61,-85.93,125.55,2.0193
1.44,-64.24,-89.32,128.90,1.3842999999999999,0.73,-56.30,-72.59,163.61,0.8382,2.08,-61.77,-92.41,51.10,2.3241,1.93,-61.00,-86.58,142.75,2.0193
1.43,-65.64,-88.71,153.25,1.3842999999999999,0.70,-57.08,-77.37,131.16,0.8382,2.04,-62.11,-96.09,62.75,2.3241,1.89,-62.30,-82.47,182.25,2.0193
1.42,-63.63,-88.84,206.37,1.3842999999999999,0.73,-56.35,-74.01,144.34,0.8382,2.05,-61.90,-92.50,52.80,2.3241,1.89,-62.94,-77.57,220.65,2.0193
1.43,-62.25,-89.70,178.75,1.3842999999999999,0.73,-55.94,-74.34,158.11,0.8382,2.12,-61.57,-90.34,117.12,2.3241,1.91,-63.32,-79.84,209.10,2.0193
1.42,-62.75,-88.91,189.69,1.3842999999999999,0.70,-56.10,-72.98,166.36,0.8382,2.10,-61.32,-91.18,86.75,2.3241,1.91,-63.18,-82.59,184.85,2.0193
1.41,-63.42,-91.04,119.85,1.3842999999999999,0.72,-57.37,-73.74,94.67,0.8382,2.09,-60.52,-89.84,128.05,2.3241,1.90,-62.68,-80.91,197.85,2.0193
1.42,-63.11,-91.24,184.08,1.3842999999999999,0.73,-57.30,-74.39,96.12,0.8382,2.13,-62.38,-87.63,153.15,2.3241,1.92,-60.40,-80.79,201.70,2.0193
1.42,-62.61,-93.05,88.80,1.3842999999999999,0.72,-56.61,-72.34,95.40,0.8382,2.16,-59.32,-81.18,200.12,2.3241,1.91,-64.40,-78.53,255.94,2.0193
1.45,-62.16,-89.34,172.87,1.3842999999999999,0.73,-57.06,-72.76,126.97,0.8382,2.11,-60.83,-88.23,149.70,2.3241,1.89,-62.26,-75.97,223.45,2.0193
1.48,-60.53,-87.55,146.50,1.3842999999999999,0.73,-56.78,-72.42,97.54,0.8382,2.15,-60.55,-86.64,128.35,2.3241,1.91,-61.26,-75.93,220.05,2.0193
1.52,-61.35,-87.83,187.19,1.3842999999999999,0.77,-57.75,-76.09,101.20,0.8382,2.09,-64.75,-83.67,170.62,2.3241,1.94,-60.68,-78.35,211.10,2.0193
1.54,-63.35,-95.59,64.30,1.3842999999999999,0.80,-56.57,-72.70,126.75,0.8382,2.16,-62.59,-80.11,197.70,2.3241,1.91,-60.02,-76.91,213.50,2.0193
1.52,-62.57,-93.43,74.00,1.3842999999999999,0.78,-56.06,-75.22,95.08,0.8382,2.17,-61.99,-79.06,238.00,2.3241,1.94,-60.84,-77.16,211.40,2.0193
1.90,-61.07,-88.82,83.67,1.3842999999999999,0.79,-56.19,-74.20,123.86,0.8382,2.12,-61.46,-76.35,267.62,2.3241,1.96,-60.88,-79.37,206.90,2.0193
1.15,-59.47,-73.69,229.45,1.3842999999999999,1.04,-55.79,-75.24,131.12,0.8382,2.47,-57.99,-75.47,158.61,2.3241,2.20,-62.69,-99.16,57.94,2.0193
1.18,-57.77,-75.39,174.83,1.3842999999999999,1.03,-56.53,-75.07,155.93,0.8382,2.45,-57.74,-77.57,114.53,2.3241,2.98,-63.91,-88.70,177.81,2.0193
1.09,-61.13,-76.38,173.12,1.3842999999999999,1.03,-57.67,-82.78,127.54,0.8382,2.46,-57.47,-75.85,137.09,2.3241,2.20,-64.12,-97.37,49.44,2.0193
1.13,-59.21,-72.74,169.79,1.3842999999999999,1.03,-55.80,-81.20,144.87,0.8382,2.42,-57.25,-76.11,127.06,2.3241,2.25,-61.69,-99.77,43.50,2.0193
1.10,-59.49,-76.00,174.08,1.3842999999999999,1.05,-56.90,-82.54,140.46,0.8382,2.40,-58.10,-78.78,153.04,2.3241,2.27,-61.63,-99.31,46.35,2.0193
1.09,-59.93,-73.86,190.37,1.3842999999999999,1.03,-57.04,-75.83,138.03,0.8382,2.38,-59.52,-76.97,145.50,2.3241,2.62,-61.49,-86.99,131.04,2.0193
1.16,-57.02,-71.65,203.25,1.3842999999999999,1.03,-57.38,-79.32,146.68,0.8382,2.60,-57.15,-80.24,127.75,2.3241,2.65,-62.10,-88.72,152.35,2.0193
1.15,-57.14,-70.52,208.67,1.3842999999999999,1.03,-56.82,-75.89,176.17,0.8382,2.48,-57.58,-78.01,99.57,2.3241,2.82,-59.60,-77.26,210.70,2.0193
1.13,-59.78,-76.92,172.25,1.3842999999999999,1.03,-57.61,-76.05,151.14,0.8382,2.34,-56.95,-76.32,139.66,2.3241,2.97,-59.25,-82.35,177.70,2.0193
1.10,-59.63,-75.02,156.68,1.3842999999999999,1.00,-57.96,-78.95,145.21,0.8382,2.32,-57.82,-79.65,192.50,2.3241,2.98,-59.97,-86.31,162.05,2.0193
1.16,-59.21,-74.50,181.79,1.3842999999999999,1.05,-57.09,-74.85,158.11,0.8382,2.50,-56.80,-77.86,152.37,2.3241,3.13,-58.94,-87.04,156.20,2.0193
1.11,-58.23,-74.28,195.50,1.3842999999999999,1.06,-57.00,-79.38,125.56,0.8382,2.38,-56.78,-77.52,139.43,2.3241,3.21,-62.82,-91.43,107.80,2.0193
1.13,-57.35,-71.36,202.37,1.3842999999999999,1.05,-57.43,-76.03,144.04,0.8382,2.40,-57.87,-75.11,132.37,2.3241,3.00,-62.26,-94.95,62.85,2.0193
1.11,-59.99,-75.62,161.07,1.3842999999999999,1.05,-57.94,-75.81,179.00,0.8382,2.36,-58.55,-76.09,127.78,2.3241,2.90,-61.27,-89.34,129.85,2.0193
1.11,-59.32,-73.99,142.06,1.3842999999999999,1.09,-57.21,-78.19,171.46,0.8382,2.28,-57.96,-82.19,117.25,2.3241,2.02,-63.32,-100.24,41.75,2.0193
1.13,-60.71,-77.59,153.46,1.3842999999999999,1.03,-57.60,-88.88,81.25,0.8382,2.25,-57.42,-79.93,121.69,2.3241,2.06,-64.77,-94.88,77.35,2.0193
1.11,-59.57,-75.24,153.96,1.3842999999999999,1.04,-57.34,-88.76,69.75,0.8382,2.20,-57.23,-80.79,157.12,2.3241,2.07,-64.14,-95.30,63.40,2.0193
1.13,-58.09,-76.26,210.15,1.3842999999999999,1.01,-59.79,-89.60,108.89,0.8382,2.31,-57.65,-79.85,139.29,2.3241,2.20,-63.76,-94.13,82.20,2.0193
1.16,-58.45,-71.65,150.69,1.3842999999999999,1.02,-60.16,-78.14,152.21,0.8382,2.11,-59.93,-91.39,48.21,2.3241,2.14,-61.97,-92.82,99.50,2.0193
1.16,-60.22,-75.70,175.42,1.3842999999999999,1.01,-58.69,-81.92,110.00,0.8382,2.22,-58.88,-75.44,217.80,2.3241,2.07,-60.97,-92.23,125.69,2.0193
1.14,-60.06,-77.17,167.83,1.3842999999999999,0.99,-59.64,-83.86,153.21,0.8382,2.36,-57.84,-74.93,159.04,2.3241,2.10,-60.18,-89.62,138.70,2.0193
