A0_Raw_Dist,A0_RX_Power,A0_FP_Power,A0_Quality,A0_True_Distance,A1_Raw_Dist,A1_RX_Power,A1_FP_Power,A1_Quality,A1_True_Distance
1.61,-56.85,-77.11,152.79,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-56.23,-76.30,215.85,1.5112999999999999,1.18,-58.18,-76.15,137.97,1.2191999999999998
1.58,-57.41,-76.25,109.93,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-56.30,-75.94,185.04,1.5112999999999999,1.17,-58.38,-78.23,122.75,1.2191999999999998
1.58,-56.79,-75.95,158.79,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-56.92,-79.12,158.33,1.5112999999999999,1.18,-57.59,-76.23,139.34,1.2191999999999998
1.61,-57.00,-75.55,161.43,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-56.13,-75.27,186.25,1.5112999999999999,1.14,-58.22,-73.81,113.00,1.2191999999999998
1.64,-56.51,-75.29,153.93,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-58.14,-76.55,164.87,1.5112999999999999,1.16,-58.24,-76.78,115.56,1.2191999999999998
1.60,-57.05,-76.75,111.97,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-58.23,-79.51,167.67,1.5112999999999999,1.15,-58.31,-78.52,109.17,1.2191999999999998
1.62,-58.21,-76.43,131.78,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-58.13,-74.20,226.00,1.5112999999999999,1.16,-57.28,-75.46,91.12,1.2191999999999998
1.62,-56.77,-75.40,142.41,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-56.46,-76.07,160.50,1.5112999999999999,1.16,-57.06,-73.57,165.86,1.2191999999999998
1.58,-57.38,-77.99,147.86,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-57.70,-73.51,232.05,1.5112999999999999,1.16,-57.63,-76.92,154.50,1.2191999999999998
1.60,-57.48,-74.88,141.34,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-57.01,-74.20,163.29,1.5112999999999999,1.16,-57.90,-76.94,127.41,1.2191999999999998
1.62,-56.92,-74.01,145.19,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.79,-57.32,-73.85,192.42,1.5112999999999999,1.15,-57.04,-74.06,144.19,1.2191999999999998
1.64,-57.23,-79.10,130.66,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.86,-57.90,-73.64,232.85,1.5112999999999999,1.18,-57.31,-75.33,139.72,1.2191999999999998
1.62,-58.32,-79.48,106.75,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.98,-78.47,162.79,1.5112999999999999,1.17,-57.06,-76.05,138.44,1.2191999999999998
1.58,-57.63,-76.95,108.53,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-58.98,-74.53,228.95,1.5112999999999999,1.18,-56.57,-74.43,143.12,1.2191999999999998
1.60,-57.49,-75.09,141.06,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-56.80,-78.05,151.25,1.5112999999999999,1.18,-59.32,-75.08,224.00,1.2191999999999998
1.63,-57.15,-74.33,139.44,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-56.93,-75.20,218.15,1.5112999999999999,1.18,-56.56,-73.90,143.34,1.2191999999999998
1.64,-57.29,-74.16,125.00,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-56.49,-75.85,181.67,1.5112999999999999,1.18,-57.64,-80.01,96.22,1.2191999999999998
1.60,-57.48,-77.30,131.03,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.82,-74.14,227.55,1.5112999999999999,1.18,-55.87,-74.50,143.56,1.2191999999999998
1.64,-57.54,-76.53,124.16,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-57.12,-74.48,164.14,1.5112999999999999,1.17,-56.53,-73.76,165.04,1.2191999999999998
1.61,-57.17,-77.43,148.46,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-56.94,-75.71,180.92,1.5112999999999999,1.19,-56.04,-76.33,138.22,1.2191999999999998
1.64,-56.55,-73.38,143.75,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.23,-76.62,181.46,1.5112999999999999,1.19,-56.78,-77.75,128.31,1.2191999999999998
1.62,-57.28,-75.74,137.41,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.83,-57.32,-73.41,190.12,1.5112999999999999,1.17,-56.91,-78.23,110.25,1.2191999999999998
1.65,-56.87,-76.40,137.87,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.78,-57.17,-74.58,190.79,1.5112999999999999,1.16,-56.67,-76.49,131.50,1.2191999999999998
1.63,-57.77,-77.19,131.62,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.79,-58.64,-76.90,148.82,1.5112999999999999,1.19,-57.19,-81.14,105.11,1.2191999999999998
1.62,-58.04,-77.45,112.67,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.79,-58.66,-76.47,219.55,1.5112999999999999,1.17,-56.41,-76.98,132.97,1.2191999999999998
1.62,-58.39,-75.06,141.09,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-57.42,-76.10,184.33,1.5112999999999999,1.18,-56.37,-75.76,156.79,1.2191999999999998
1.65,-57.23,-74.14,141.81,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-58.27,-76.52,181.58,1.5112999999999999,1.19,-55.94,-75.02,141.47,1.2191999999999998
1.64,-57.24,-73.91,141.69,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.12,-77.24,170.50,1.5112999999999999,1.16,-56.14,-74.02,96.19,1.2191999999999998
1.64,-56.81,-73.62,163.50,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.79,-57.30,-77.38,165.54,1.5112999999999999,1.18,-57.13,-77.67,127.28,1.2191999999999998
1.64,-56.82,-74.80,119.31,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.40,-76.28,169.29,1.5112999999999999,1.17,-56.38,-73.74,104.16,1.2191999999999998
1.64,-57.55,-76.47,123.31,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.29,-74.97,177.04,1.5112999999999999,1.18,-57.08,-76.85,114.69,1.2191999999999998
1.63,-57.10,-77.89,133.72,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.24,-77.32,153.00,1.5112999999999999,1.20,-56.01,-77.09,134.84,1.2191999999999998
1.59,-56.77,-74.81,142.03,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.82,-57.00,-76.54,174.54,1.5112999999999999,1.17,-55.85,-76.05,139.00,1.2191999999999998
1.63,-56.77,-73.80,126.03,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-58.42,-74.47,190.21,1.5112999999999999,1.19,-56.22,-75.31,137.06,1.2191999999999998
1.64,-56.64,-77.18,156.29,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.80,-57.48,-79.56,143.00,1.5112999999999999,1.18,-56.83,-77.22,128.09,1.2191999999999998
1.62,-57.14,-76.98,113.39,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.81,-56.99,-75.19,220.90,1.5112999999999999,1.20,-56.47,-77.42,97.09,1.2191999999999998
1.64,-57.22,-74.63,125.25,1.6129,-1.00,0.00,0.00,0.00,1.3589,1.84,-58.60,-73.76,186.17,1.5112999999999999,1.19,-56.23,-75.93,136.28,1.2191999999999998
